subject_id	predicate_id	object_id	mondo_id	mondo_label	mondo_predicate_id	mapping_justification	gard_mondo_mapping_type
GARD:9620	oboInOwl:hasDbXref	MONDO:0017858	MONDO:0017858	acute erythroid leukemia		semapv:ManualMappingCuration	direct_existing
GARD:9621	oboInOwl:hasDbXref	MONDO:0015863	MONDO:0015863	polyembryoma		semapv:ManualMappingCuration	direct_existing
GARD:9626	oboInOwl:hasDbXref	MONDO:0011233	MONDO:0011233	Axenfeld-Rieger syndrome type 3		semapv:ManualMappingCuration	direct_existing
GARD:9628	oboInOwl:hasDbXref	MONDO:0007496	MONDO:0007496	dystonia 12		semapv:ManualMappingCuration	direct_existing
GARD:9630	oboInOwl:hasDbXref	MONDO:0011264	MONDO:0011264	torsion dystonia 6		semapv:ManualMappingCuration	direct_existing
GARD:9631	oboInOwl:hasDbXref	MONDO:0011249	MONDO:0011249	torsion dystonia with onset in infancy		semapv:ManualMappingCuration	direct_existing
GARD:9632	oboInOwl:hasDbXref	MONDO:0019177	MONDO:0019177	odontoleukodystrophy		semapv:ManualMappingCuration	direct_existing
GARD:9633	oboInOwl:hasDbXref	MONDO:0009918	MONDO:0009918	fundus dystrophy, pseudoinflammatory, recessive form		semapv:ManualMappingCuration	direct_existing
GARD:9634	oboInOwl:hasDbXref	MONDO:0100101	MONDO:0100101	fetal akinesia deformation sequence 1		semapv:ManualMappingCuration	direct_existing
GARD:9635	oboInOwl:hasDbXref	MONDO:0008353	MONDO:0008353	pruritic urticarial papules and plaques of pregnancy		semapv:ManualMappingCuration	direct_existing
GARD:9640	oboInOwl:hasDbXref	MONDO:0011096	MONDO:0011096	autosomal agammaglobulinemia		semapv:ManualMappingCuration	direct_existing
GARD:9642	oboInOwl:hasDbXref	MONDO:0010820	MONDO:0010820	autosomal recessive juvenile Parkinson disease 2		semapv:ManualMappingCuration	direct_existing
GARD:9643	oboInOwl:hasDbXref	MONDO:0009925	MONDO:0009925	autosomal recessive inherited pseudoxanthoma elasticum		semapv:ManualMappingCuration	direct_existing
GARD:9647	oboInOwl:hasDbXref	MONDO:0008777	MONDO:0008777	gelatinous drop-like corneal dystrophy		semapv:ManualMappingCuration	direct_existing
GARD:9649	oboInOwl:hasDbXref	MONDO:0009003	MONDO:0009003	achromatopsia 2		semapv:ManualMappingCuration	direct_existing
GARD:9650	oboInOwl:hasDbXref	MONDO:0009875	MONDO:0009875	achromatopsia 3		semapv:ManualMappingCuration	direct_existing
GARD:9652	oboInOwl:hasDbXref	MONDO:0018124	MONDO:0018124	Oncogenic osteomalacia		semapv:ManualMappingCuration	direct_existing
GARD:9654	oboInOwl:hasDbXref	MONDO:0018024	MONDO:0018024	hydroa vacciniforme		semapv:ManualMappingCuration	direct_existing
GARD:9657	oboInOwl:hasDbXref	MONDO:0011773	MONDO:0011773	anauxetic dysplasia		semapv:ManualMappingCuration	direct_existing
GARD:9659	oboInOwl:hasDbXref	MONDO:0011822	MONDO:0011822	Bartter disease type 3		semapv:ManualMappingCuration	direct_existing
GARD:966	oboInOwl:hasDbXref	MONDO:0008520	MONDO:0008520	brachydactyly-elbow wrist dysplasia syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9661	oboInOwl:hasDbXref	MONDO:0011415	MONDO:0011415	Leber congenital amaurosis 3		semapv:ManualMappingCuration	direct_existing
GARD:9662	oboInOwl:hasDbXref	MONDO:0011458	MONDO:0011458	Leber congenital amaurosis 4		semapv:ManualMappingCuration	direct_existing
GARD:9665	oboInOwl:hasDbXref	MONDO:0020540	MONDO:0020540	ovarian gynandroblastoma		semapv:ManualMappingCuration	direct_existing
GARD:967	oboInOwl:hasDbXref	MONDO:0007211	MONDO:0007211	brachydactyly-arterial hypertension syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9670	oboInOwl:hasDbXref	MONDO:0012897	MONDO:0012897	congenital factor XI deficiency		semapv:ManualMappingCuration	direct_existing
GARD:9673	oboInOwl:hasDbXref	MONDO:0009341	MONDO:0009341	Mowat-Wilson syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9675	oboInOwl:hasDbXref	MONDO:0009473	MONDO:0009473	isotretinoin-like syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9676	oboInOwl:hasDbXref	MONDO:0009685	MONDO:0009685	Miyoshi myopathy		semapv:ManualMappingCuration	direct_existing
GARD:9677	oboInOwl:hasDbXref	MONDO:0007377	MONDO:0007377	granular corneal dystrophy type I		semapv:ManualMappingCuration	direct_existing
GARD:9678	oboInOwl:hasDbXref	MONDO:0007380	MONDO:0007380	lattice corneal dystrophy type I		semapv:ManualMappingCuration	direct_existing
GARD:9679	oboInOwl:hasDbXref	MONDO:0011533	MONDO:0011533	temtamy preaxial brachydactyly syndrome		semapv:ManualMappingCuration	direct_existing
GARD:968	oboInOwl:hasDbXref	MONDO:0007212	MONDO:0007212	brachydactyly-long thumb syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9681	oboInOwl:hasDbXref	MONDO:0011202	MONDO:0011202	RHYNS syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9682	oboInOwl:hasDbXref	MONDO:0010823	MONDO:0010823	rhizomelic chondrodysplasia punctata type 3		semapv:ManualMappingCuration	direct_existing
GARD:9683	oboInOwl:hasDbXref	MONDO:0009528	MONDO:0009528	chylomicron retention disease		semapv:ManualMappingCuration	direct_existing
GARD:9684	oboInOwl:hasDbXref	MONDO:0019104	MONDO:0019104	Sandifer syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9687	oboInOwl:hasDbXref	MONDO:0015254	MONDO:0015254	schistosomiasis		semapv:ManualMappingCuration	direct_existing
GARD:9688	oboInOwl:hasDbXref	MONDO:0007379	MONDO:0007379	Meesmann corneal dystrophy		semapv:ManualMappingCuration	direct_existing
GARD:9689	oboInOwl:hasDbXref	MONDO:0009689	MONDO:0009689	congenital myasthenic syndrome 6		semapv:ManualMappingCuration	direct_existing
GARD:9690	oboInOwl:hasDbXref	MONDO:0019967	MONDO:0019967	Kienbock disease		semapv:ManualMappingCuration	direct_existing
GARD:9692	oboInOwl:hasDbXref	MONDO:0017471	MONDO:0017471	congenital patella dislocation		semapv:ManualMappingCuration	direct_existing
GARD:9694	oboInOwl:hasDbXref	MONDO:0009183	MONDO:0009183	junctional epidermolysis bullosa with pyloric atresia		semapv:ManualMappingCuration	direct_existing
GARD:9696	oboInOwl:hasDbXref	MONDO:0008387	MONDO:0008387	ring dermoid of cornea		semapv:ManualMappingCuration	direct_existing
GARD:9697	oboInOwl:hasDbXref	MONDO:0011224	MONDO:0011224	monomelic amyotrophy		semapv:ManualMappingCuration	direct_existing
GARD:9698	oboInOwl:hasDbXref	MONDO:0008365	MONDO:0008365	recombinant 8 syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9701	oboInOwl:hasDbXref	MONDO:0008454	MONDO:0008454	spinal intradural arachnoid cysts		semapv:ManualMappingCuration	direct_existing
GARD:9703	oboInOwl:hasDbXref	MONDO:0012097	MONDO:0012097	spondylocostal dysostosis 2, autosomal recessive		semapv:ManualMappingCuration	direct_existing
GARD:9704	oboInOwl:hasDbXref	MONDO:0010286	MONDO:0010286	syndromic X-linked intellectual disability Siderius type		semapv:ManualMappingCuration	direct_existing
GARD:9705	oboInOwl:hasDbXref	MONDO:0011472	MONDO:0011472	epidermolysis bullosa simplex due to plakophilin deficiency		semapv:ManualMappingCuration	direct_existing
GARD:9706	oboInOwl:hasDbXref	MONDO:0008663	MONDO:0008663	snowflake vitreoretinal degeneration		semapv:ManualMappingCuration	direct_existing
GARD:9707	oboInOwl:hasDbXref	MONDO:0007565	MONDO:0007565	familial cylindromatosis		semapv:ManualMappingCuration	direct_existing
GARD:971	oboInOwl:hasDbXref	MONDO:0007226	MONDO:0007226	brachydactyly-nystagmus-cerebellar ataxia syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9711	oboInOwl:hasDbXref	MONDO:0011816	MONDO:0011816	lathosterolosis		semapv:ManualMappingCuration	direct_existing
GARD:9715	oboInOwl:hasDbXref	MONDO:0012220	MONDO:0012220	Griscelli syndrome type 3		semapv:ManualMappingCuration	direct_existing
GARD:972	oboInOwl:hasDbXref	MONDO:0007214	MONDO:0007214	brachydactyly-preaxial hallux varus syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9723	oboInOwl:hasDbXref	MONDO:0009146	MONDO:0009146	ectodermal dysplasia-sensorineural deafness syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9725	oboInOwl:hasDbXref	MONDO:0015294	MONDO:0015294	nephrogenic systemic fibrosis		semapv:ManualMappingCuration	direct_existing
GARD:9726	oboInOwl:hasDbXref	MONDO:0011350	MONDO:0011350	autosomal dominant nonsyndromic hearing loss 17		semapv:ManualMappingCuration	direct_existing
GARD:9728	oboInOwl:hasDbXref	MONDO:0011266	MONDO:0011266	myotonic dystrophy type 2		semapv:ManualMappingCuration	direct_existing
GARD:9729	oboInOwl:hasDbXref	MONDO:0012334	MONDO:0012334	hereditary spastic paraplegia 29		semapv:ManualMappingCuration	direct_existing
GARD:9730	oboInOwl:hasDbXref	MONDO:0010281	MONDO:0010281	Danon disease		semapv:ManualMappingCuration	direct_existing
GARD:9732	oboInOwl:hasDbXref	MONDO:0007375	MONDO:0007375	epithelial basement membrane dystrophy		semapv:ManualMappingCuration	direct_existing
GARD:9733	oboInOwl:hasDbXref	MONDO:0011026	MONDO:0011026	autosomal recessive congenital ichthyosis 4A		semapv:ManualMappingCuration	direct_existing
GARD:9734	oboInOwl:hasDbXref	MONDO:0011485	MONDO:0011485	autosomal recessive congenital ichthyosis 5		semapv:ManualMappingCuration	direct_existing
GARD:9736	oboInOwl:hasDbXref	MONDO:0019306	MONDO:0019306	congenital non-bullous ichthyosiform erythroderma		semapv:ManualMappingCuration	direct_existing
GARD:9737	oboInOwl:hasDbXref	MONDO:0007556	MONDO:0007556	epidermolysis bullosa simplex 2F, with mottled pigmentation		semapv:ManualMappingCuration	direct_existing
GARD:9740	oboInOwl:hasDbXref	MONDO:0018054	MONDO:0018054	familial atrial fibrillation		semapv:ManualMappingCuration	direct_existing
GARD:9741	oboInOwl:hasDbXref	MONDO:0012368	MONDO:0012368	aminoacylase 1 deficiency		semapv:ManualMappingCuration	direct_existing
GARD:9742	oboInOwl:hasDbXref	MONDO:0005645	MONDO:0005645	ancylostomiasis		semapv:ManualMappingCuration	direct_existing
GARD:9744	oboInOwl:hasDbXref	MONDO:0008849	MONDO:0008849	atrophoderma vermiculata		semapv:ManualMappingCuration	direct_existing
GARD:9748	oboInOwl:hasDbXref	MONDO:0005100	MONDO:0005100	systemic sclerosis		semapv:ManualMappingCuration	direct_existing
GARD:9749	oboInOwl:hasDbXref	MONDO:0016359	MONDO:0016359	limited systemic sclerosis		semapv:ManualMappingCuration	direct_existing
GARD:9751	oboInOwl:hasDbXref	MONDO:0016356	MONDO:0016356	diffuse cutaneous systemic sclerosis		semapv:ManualMappingCuration	direct_existing
GARD:9755	oboInOwl:hasDbXref	MONDO:0018467	MONDO:0018467	nephropathic infantile cystinosis		semapv:ManualMappingCuration	direct_existing
GARD:9756	oboInOwl:hasDbXref	MONDO:0009064	MONDO:0009064	ocular cystinosis		semapv:ManualMappingCuration	direct_existing
GARD:9758	oboInOwl:hasDbXref	MONDO:0007792	MONDO:0007792	familial hypocalciuric hypercalcemia 2		semapv:ManualMappingCuration	direct_existing
GARD:9759	oboInOwl:hasDbXref	MONDO:0016557	MONDO:0016557	leukonychia totalis		semapv:ManualMappingCuration	direct_existing
GARD:9761	oboInOwl:hasDbXref	MONDO:0011595	MONDO:0011595	nonsyndromic congenital nail disorder 7		semapv:ManualMappingCuration	direct_existing
GARD:9762	oboInOwl:hasDbXref	MONDO:0011022	MONDO:0011022	Potocki-Shaffer syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9766	oboInOwl:hasDbXref	MONDO:0008718	MONDO:0008718	Morvan syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9767	oboInOwl:hasDbXref	MONDO:0005313	MONDO:0005313	necrotizing enterocolitis		semapv:ManualMappingCuration	direct_existing
GARD:9769	oboInOwl:hasDbXref	MONDO:0016702	MONDO:0016702	oligoastrocytoma		semapv:ManualMappingCuration	direct_existing
GARD:9775	oboInOwl:hasDbXref	MONDO:0008371	MONDO:0008371	Dowling-Degos disease		semapv:ManualMappingCuration	direct_existing
GARD:9778	oboInOwl:hasDbXref	MONDO:0019109	MONDO:0019109	CANOMAD syndrome		semapv:ManualMappingCuration	direct_existing
GARD:978	oboInOwl:hasDbXref	MONDO:0007215	MONDO:0007215	brachydactyly type A1		semapv:ManualMappingCuration	direct_existing
GARD:9781	oboInOwl:hasDbXref	MONDO:0010283	MONDO:0010283	syndromic X-linked intellectual disability Lubs type		semapv:ManualMappingCuration	direct_existing
GARD:9787	oboInOwl:hasDbXref	MONDO:0020783	MONDO:0020783	capillary malformation-arteriovenous malformation 1		semapv:ManualMappingCuration	direct_existing
GARD:9789	oboInOwl:hasDbXref	MONDO:0002013	MONDO:0002013	lymphangioma		semapv:ManualMappingCuration	direct_existing
GARD:979	oboInOwl:hasDbXref	MONDO:0007216	MONDO:0007216	brachydactyly type A2		semapv:ManualMappingCuration	direct_existing
GARD:9791	oboInOwl:hasDbXref	MONDO:0010844	MONDO:0010844	epiphyseal dysplasia, multiple, 2		semapv:ManualMappingCuration	direct_existing
GARD:9792	oboInOwl:hasDbXref	MONDO:0010964	MONDO:0010964	epiphyseal dysplasia, multiple, 3		semapv:ManualMappingCuration	direct_existing
GARD:9793	oboInOwl:hasDbXref	MONDO:0009189	MONDO:0009189	multiple epiphyseal dysplasia type 4		semapv:ManualMappingCuration	direct_existing
GARD:9794	oboInOwl:hasDbXref	MONDO:0011765	MONDO:0011765	multiple epiphyseal dysplasia type 5		semapv:ManualMappingCuration	direct_existing
GARD:9795	oboInOwl:hasDbXref	MONDO:0011017	MONDO:0011017	Naxos disease		semapv:ManualMappingCuration	direct_existing
GARD:9796	oboInOwl:hasDbXref	MONDO:0011804	MONDO:0011804	autoimmune lymphoproliferative syndrome type 2B		semapv:ManualMappingCuration	direct_existing
GARD:9797	oboInOwl:hasDbXref	MONDO:0011524	MONDO:0011524	Dianzani autoimmune lymphoproliferative disease		semapv:ManualMappingCuration	direct_existing
GARD:9798	oboInOwl:hasDbXref	MONDO:0000107	MONDO:0000107	auriculocondylar syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9799	oboInOwl:hasDbXref	MONDO:0007271	MONDO:0007271	familial cutaneous collagenoma		semapv:ManualMappingCuration	direct_existing
GARD:9802	oboInOwl:hasDbXref	MONDO:0008892	MONDO:0008892	progressive familial intrahepatic cholestasis type 1		semapv:ManualMappingCuration	direct_existing
GARD:9803	oboInOwl:hasDbXref	MONDO:0014381	MONDO:0014381	cholestasis, progressive familial intrahepatic, 4		semapv:ManualMappingCuration	direct_existing
GARD:9804	oboInOwl:hasDbXref	MONDO:0100429	MONDO:0100429	intrahepatic cholestasis of pregnancy		semapv:ManualMappingCuration	direct_existing
GARD:9806	oboInOwl:hasDbXref	MONDO:0007447	MONDO:0007447	autosomal dominant vibratory urticaria		semapv:ManualMappingCuration	direct_existing
GARD:9808	oboInOwl:hasDbXref	MONDO:0016691	MONDO:0016691	pilocytic astrocytoma		semapv:ManualMappingCuration	direct_existing
GARD:9809	oboInOwl:hasDbXref	MONDO:0019473	MONDO:0019473	enteropathy-associated T-cell lymphoma		semapv:ManualMappingCuration	direct_existing
GARD:9810	oboInOwl:hasDbXref	MONDO:0009139	MONDO:0009139	dyssegmental dysplasia, Rolland-Desbuquois type		semapv:ManualMappingCuration	direct_existing
GARD:9811	oboInOwl:hasDbXref	MONDO:0009581	MONDO:0009581	intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9812	oboInOwl:hasDbXref	MONDO:0019469	MONDO:0019469	T-cell large granular lymphocyte leukemia		semapv:ManualMappingCuration	direct_existing
GARD:9813	oboInOwl:hasDbXref	MONDO:0011906	MONDO:0011906	congenital bile acid synthesis defect 1		semapv:ManualMappingCuration	direct_existing
GARD:9814	oboInOwl:hasDbXref	MONDO:0012270	MONDO:0012270	Tukel syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9817	oboInOwl:hasDbXref	MONDO:0007495	MONDO:0007495	dystonia 5		semapv:ManualMappingCuration	direct_existing
GARD:9818	oboInOwl:hasDbXref	MONDO:0011823	MONDO:0011823	developmental malformations-deafness-dystonia syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9820	oboInOwl:hasDbXref	MONDO:0018737	MONDO:0018737	catastrophic antiphospholipid syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9821	oboInOwl:hasDbXref	MONDO:0018973	MONDO:0018973	patterned dystrophy of the retinal pigment epithelium		semapv:ManualMappingCuration	direct_existing
GARD:9826	oboInOwl:hasDbXref	MONDO:0008907	MONDO:0008907	PMM2-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9827	oboInOwl:hasDbXref	MONDO:0010998	MONDO:0010998	ALG3-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9828	oboInOwl:hasDbXref	MONDO:0008908	MONDO:0008908	MGAT2-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9829	oboInOwl:hasDbXref	MONDO:0011291	MONDO:0011291	ALG6-congenital disorder of glycosylation 1C		semapv:ManualMappingCuration	direct_existing
GARD:983	oboInOwl:hasDbXref	MONDO:0007219	MONDO:0007219	Osebold-Remondini syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9830	oboInOwl:hasDbXref	MONDO:0011257	MONDO:0011257	MPI-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9831	oboInOwl:hasDbXref	MONDO:0012123	MONDO:0012123	congenital disorder of glycosylation type 1E		semapv:ManualMappingCuration	direct_existing
GARD:9832	oboInOwl:hasDbXref	MONDO:0012211	MONDO:0012211	MPDU1-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9833	oboInOwl:hasDbXref	MONDO:0011783	MONDO:0011783	ALG12-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9834	oboInOwl:hasDbXref	MONDO:0011969	MONDO:0011969	ALG8-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9835	oboInOwl:hasDbXref	MONDO:0012176	MONDO:0012176	Emanuel syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9836	oboInOwl:hasDbXref	MONDO:0011933	MONDO:0011933	ALG2-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9837	oboInOwl:hasDbXref	MONDO:0011964	MONDO:0011964	DPAGT1-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9838	oboInOwl:hasDbXref	MONDO:0012052	MONDO:0012052	ALG1-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9839	oboInOwl:hasDbXref	MONDO:0012117	MONDO:0012117	ALG9-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:984	oboInOwl:hasDbXref	MONDO:0019679	MONDO:0019679	brachydactyly type A7		semapv:ManualMappingCuration	direct_existing
GARD:9841	oboInOwl:hasDbXref	MONDO:0011772	MONDO:0011772	B4GALT1-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9842	oboInOwl:hasDbXref	MONDO:0012118	MONDO:0012118	COG7-congenital disorder of glycosylation		semapv:ManualMappingCuration	direct_existing
GARD:9843	oboInOwl:hasDbXref	MONDO:0007572	MONDO:0007572	primary familial polycythemia due to EPO receptor mutation		semapv:ManualMappingCuration	direct_existing
GARD:9844	oboInOwl:hasDbXref	MONDO:0008872	MONDO:0008872	microcephalic osteodysplastic primordial dwarfism type II		semapv:ManualMappingCuration	direct_existing
GARD:9846	oboInOwl:hasDbXref	MONDO:0012417	MONDO:0012417	heart-hand syndrome, Slovenian type		semapv:ManualMappingCuration	direct_existing
GARD:9847	oboInOwl:hasDbXref	MONDO:0015284	MONDO:0015284	heart-hand syndrome type 2		semapv:ManualMappingCuration	direct_existing
GARD:9848	oboInOwl:hasDbXref	MONDO:0012393	MONDO:0012393	congenital brain dysgenesis due to glutamine synthetase deficiency		semapv:ManualMappingCuration	direct_existing
GARD:9849	oboInOwl:hasDbXref	MONDO:0012280	MONDO:0012280	Goldberg-Shprintzen megacolon syndrome		semapv:ManualMappingCuration	direct_existing
GARD:985	oboInOwl:hasDbXref	MONDO:0019676	MONDO:0019676	brachydactyly type B		semapv:ManualMappingCuration	direct_existing
GARD:9850	oboInOwl:hasDbXref	MONDO:0008425	MONDO:0008425	omphalocele syndrome, Shprintzen-Goldberg type		semapv:ManualMappingCuration	direct_existing
GARD:986	oboInOwl:hasDbXref	MONDO:0007221	MONDO:0007221	brachydactyly type C		semapv:ManualMappingCuration	direct_existing
GARD:9863	oboInOwl:hasDbXref	MONDO:0008518	MONDO:0008518	calcaneonavicular coalition		semapv:ManualMappingCuration	direct_existing
GARD:9866	oboInOwl:hasDbXref	MONDO:0011335	MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations		semapv:ManualMappingCuration	direct_existing
GARD:9867	oboInOwl:hasDbXref	MONDO:0011540	MONDO:0011540	spinocerebellar ataxia type 14		semapv:ManualMappingCuration	direct_existing
GARD:987	oboInOwl:hasDbXref	MONDO:0019677	MONDO:0019677	brachydactyly type E		semapv:ManualMappingCuration	direct_existing
GARD:9870	oboInOwl:hasDbXref	MONDO:0012382	MONDO:0012382	hyperinsulinemic hypoglycemia, familial, 4		semapv:ManualMappingCuration	direct_existing
GARD:9873	oboInOwl:hasDbXref	MONDO:0007537	MONDO:0007537	lateral meningocele syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9874	oboInOwl:hasDbXref	MONDO:0011951	MONDO:0011951	amyotrophic lateral sclerosis type 6		semapv:ManualMappingCuration	direct_existing
GARD:9876	oboInOwl:hasDbXref	MONDO:0007568	MONDO:0007568	aortic aneurysm, familial thoracic 4		semapv:ManualMappingCuration	direct_existing
GARD:9879	oboInOwl:hasDbXref	MONDO:0009231	MONDO:0009231	acromesomelic dysplasia 2B		semapv:ManualMappingCuration	direct_existing
GARD:9882	oboInOwl:hasDbXref	MONDO:0000193	MONDO:0000193	cortisone reductase deficiency		semapv:ManualMappingCuration	direct_existing
GARD:9884	oboInOwl:hasDbXref	MONDO:0011908	MONDO:0011908	juvenile myelomonocytic leukemia		semapv:ManualMappingCuration	direct_existing
GARD:9885	oboInOwl:hasDbXref	MONDO:0012371	MONDO:0012371	Noonan syndrome 3		semapv:ManualMappingCuration	direct_existing
GARD:9886	oboInOwl:hasDbXref	MONDO:0012089	MONDO:0012089	ichthyosis prematurity syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9887	oboInOwl:hasDbXref	MONDO:0007934	MONDO:0007934	benign concentric annular macular dystrophy		semapv:ManualMappingCuration	direct_existing
GARD:9888	oboInOwl:hasDbXref	MONDO:0012120	MONDO:0012120	pyruvate dehydrogenase phosphatase deficiency		semapv:ManualMappingCuration	direct_existing
GARD:9890	oboInOwl:hasDbXref	MONDO:0008134	MONDO:0008134	autosomal dominant optic atrophy, classic form		semapv:ManualMappingCuration	direct_existing
GARD:9892	oboInOwl:hasDbXref	MONDO:0012395	MONDO:0012395	cataract 18		semapv:ManualMappingCuration	direct_existing
GARD:9895	oboInOwl:hasDbXref	MONDO:0014581	MONDO:0014581	congenital myasthenic syndrome 2A		semapv:ManualMappingCuration	direct_existing
GARD:9898	oboInOwl:hasDbXref	MONDO:0012177	MONDO:0012177	posterior column ataxia-retinitis pigmentosa syndrome		semapv:ManualMappingCuration	direct_existing
GARD:990	oboInOwl:hasDbXref	MONDO:0007218	MONDO:0007218	brachydactyly type A4		semapv:ManualMappingCuration	direct_existing
GARD:9900	oboInOwl:hasDbXref	MONDO:0009933	MONDO:0009933	congenital pulmonary lymphangiectasia		semapv:ManualMappingCuration	direct_existing
GARD:9901	oboInOwl:hasDbXref	MONDO:0010880	MONDO:0010880	telangiectasia, hereditary hemorrhagic, type 2		semapv:ManualMappingCuration	direct_existing
GARD:9902	oboInOwl:hasDbXref	MONDO:0010996	MONDO:0010996	hereditary hemorrhagic telangiectasia type 3		semapv:ManualMappingCuration	direct_existing
GARD:9903	oboInOwl:hasDbXref	MONDO:0008272	MONDO:0008272	polysyndactyly 4		semapv:ManualMappingCuration	direct_existing
GARD:9904	oboInOwl:hasDbXref	MONDO:0012387	MONDO:0012387	osteosclerosis-ichthyosis-premature ovarian failure syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9905	oboInOwl:hasDbXref	MONDO:0005835	MONDO:0005835	Lynch syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9909	oboInOwl:hasDbXref	MONDO:0020820	MONDO:0020820	distal arthrogryposis type 2B1		semapv:ManualMappingCuration	direct_existing
GARD:9910	oboInOwl:hasDbXref	MONDO:0012323	MONDO:0012323	lethal acantholytic epidermolysis bullosa		semapv:ManualMappingCuration	direct_existing
GARD:9911	oboInOwl:hasDbXref	MONDO:0012378	MONDO:0012378	fibromatosis, gingival, 3		semapv:ManualMappingCuration	direct_existing
GARD:9912	oboInOwl:hasDbXref	MONDO:0016532	MONDO:0016532	Lennox-Gastaut syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9914	oboInOwl:hasDbXref	MONDO:0011165	MONDO:0011165	glomerulopathy with fibronectin deposits 2		semapv:ManualMappingCuration	direct_existing
GARD:9916	oboInOwl:hasDbXref	MONDO:0012394	MONDO:0012394	multiple synostoses syndrome 2		semapv:ManualMappingCuration	direct_existing
GARD:9918	oboInOwl:hasDbXref	MONDO:0012370	MONDO:0012370	autosomal recessive nonsyndromic hearing loss 51		semapv:ManualMappingCuration	direct_existing
GARD:9919	oboInOwl:hasDbXref	MONDO:0012376	MONDO:0012376	autosomal recessive nonsyndromic hearing loss 55		semapv:ManualMappingCuration	direct_existing
GARD:992	oboInOwl:hasDbXref	MONDO:0008884	MONDO:0008884	oculoosteocutaneous syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9920	oboInOwl:hasDbXref	MONDO:0017575	MONDO:0017575	mitochondrial neurogastrointestinal encephalomyopathy		semapv:ManualMappingCuration	direct_existing
GARD:9921	oboInOwl:hasDbXref	MONDO:0009092	MONDO:0009092	polycystic lipomembranous osteodysplasia with sclerosing leukoencephaly		semapv:ManualMappingCuration	direct_existing
GARD:9922	oboInOwl:hasDbXref	MONDO:0011337	MONDO:0011337	familial hemophagocytic lymphohistiocytosis 2		semapv:ManualMappingCuration	direct_existing
GARD:9928	oboInOwl:hasDbXref	MONDO:0012146	MONDO:0012146	familial hemophagocytic lymphohistiocytosis 3		semapv:ManualMappingCuration	direct_existing
GARD:9929	oboInOwl:hasDbXref	MONDO:0011336	MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4		semapv:ManualMappingCuration	direct_existing
GARD:9931	oboInOwl:hasDbXref	MONDO:0011717	MONDO:0011717	hyperinsulinism-hyperammonemia syndrome		semapv:ManualMappingCuration	direct_existing
GARD:9932	oboInOwl:hasDbXref	MONDO:0012396	MONDO:0012396	exercise-induced hyperinsulinism		semapv:ManualMappingCuration	direct_existing
GARD:9933	oboInOwl:hasDbXref	MONDO:0011103	MONDO:0011103	autosomal dominant nonsyndromic hearing loss 3A		semapv:ManualMappingCuration	direct_existing
GARD:9934	oboInOwl:hasDbXref	MONDO:0012380	MONDO:0012380	autosomal dominant nonsyndromic hearing loss 53		semapv:ManualMappingCuration	direct_existing
