subject_id	predicate_id	object_id	mondo_id	mondo_label	mondo_predicate_id	mapping_justification	gard_mondo_mapping_type
GARD:3307	skos:narrowMatch	OMIM:300799	MONDO:0010427	syndromic X-linked intellectual disability Raymond type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3307	skos:narrowMatch	OMIM:309520	MONDO:0010655	X-linked intellectual disability with marfanoid habitus	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:331	skos:exactMatch	Orphanet:3472	MONDO:0008995	Yunis-Varon syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:331	skos:narrowMatch	OMIM:216340	MONDO:0008995	Yunis-Varon syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3314	skos:exactMatch	Orphanet:1173	MONDO:0008935	cerebellar ataxia-hypogonadism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3314	skos:narrowMatch	OMIM:212840	MONDO:0008935	cerebellar ataxia-hypogonadism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3314	skos:narrowMatch	OMIM:605672	MONDO:0011580	cerebellar ataxia and hypergonadotropic hypogonadism	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3318	skos:exactMatch	Orphanet:2136	MONDO:0016256	Hennekam syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3318	skos:narrowMatch	OMIM:235510	MONDO:0009337	Hennekam lymphangiectasia-lymphedema syndrome 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3318	skos:narrowMatch	OMIM:616006	MONDO:0014454	Hennekam lymphangiectasia-lymphedema syndrome 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3318	skos:narrowMatch	OMIM:618154	MONDO:0032564	hennekam lymphangiectasia-lymphedema syndrome 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3319	skos:exactMatch	Orphanet:538	MONDO:0006277	lung lymphangioleiomyomatosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3319	skos:narrowMatch	OMIM:606690	MONDO:0011705	lymphangioleiomyomatosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:332	skos:exactMatch	Orphanet:1555	MONDO:0007412	Beare-Stevenson cutis gyrata syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:332	skos:narrowMatch	OMIM:123790	MONDO:0007412	Beare-Stevenson cutis gyrata syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3321	skos:exactMatch	Orphanet:2035	MONDO:0005761	filarial elephantiasis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3324	skos:exactMatch	Orphanet:90186	MONDO:0007920	lymphatic malformation 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3324	skos:narrowMatch	OMIM:153200	MONDO:0007920	lymphatic malformation 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:333	skos:exactMatch	Orphanet:33001	MONDO:0007922	lymphedema-distichiasis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:333	skos:narrowMatch	OMIM:153400	MONDO:0007922	lymphedema-distichiasis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3335	skos:exactMatch	Orphanet:470	MONDO:0009109	lysinuric protein intolerance	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3335	skos:narrowMatch	OMIM:222700	MONDO:0009109	lysinuric protein intolerance	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:334	skos:exactMatch	Orphanet:41	MONDO:0007483	dyschromatosis symmetrica hereditaria	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:334	skos:narrowMatch	OMIM:127400	MONDO:0007483	dyschromatosis symmetrica hereditaria	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3342	skos:exactMatch	Orphanet:156207	MONDO:0015496	macroglossia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3343	skos:exactMatch	Orphanet:116	MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3343	skos:narrowMatch	OMIM:130650	MONDO:0007534	Beckwith-Wiedemann syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3347	skos:exactMatch	Orphanet:2435	MONDO:0016574	hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3348	skos:exactMatch	Orphanet:2728	MONDO:0009583	blepharophimosis - intellectual disability syndrome, Ohdo type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3348	skos:narrowMatch	OMIM:249620	MONDO:0009583	blepharophimosis - intellectual disability syndrome, Ohdo type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3350	skos:exactMatch	Orphanet:34528	MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3350	skos:narrowMatch	OMIM:154020	MONDO:0007937	renal hypomagnesemia 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:336	skos:exactMatch	Orphanet:101003	MONDO:0010046	hereditary spastic paraplegia 23	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:336	skos:narrowMatch	OMIM:270750	MONDO:0010046	hereditary spastic paraplegia 23	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3361	skos:exactMatch	Orphanet:2215	MONDO:0009012	multiple pterygium-malignant hyperthermia syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3361	skos:narrowMatch	OMIM:217150	MONDO:0009012	multiple pterygium-malignant hyperthermia syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3363	skos:broadMatch	Orphanet:423	MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3363	skos:exactMatch	OMIM:145600	MONDO:0007783	malignant hyperthermia, susceptibility to, 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3364	skos:broadMatch	Orphanet:423	MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3364	skos:exactMatch	OMIM:154275	MONDO:0007939	malignant hyperthermia, susceptibility to, 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3365	skos:broadMatch	Orphanet:423	MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3365	skos:exactMatch	OMIM:154276	MONDO:0007940	malignant hyperthermia, susceptibility to, 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3366	skos:broadMatch	Orphanet:423	MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3366	skos:exactMatch	OMIM:600467	MONDO:0010893	malignant hyperthermia, susceptibility to, 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3367	skos:broadMatch	Orphanet:423	MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3367	skos:exactMatch	OMIM:601887	MONDO:0011163	malignant hyperthermia, susceptibility to, 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3368	skos:broadMatch	Orphanet:423	MONDO:0018493	malignant hyperthermia of anesthesia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3368	skos:exactMatch	OMIM:601888	MONDO:0011164	malignant hyperthermia, susceptibility to, 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3371	skos:exactMatch	Orphanet:943	MONDO:0009556	malonic aciduria	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3371	skos:narrowMatch	OMIM:248360	MONDO:0009556	malonic aciduria	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3373	skos:exactMatch	Orphanet:2229	MONDO:0008915	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3373	skos:narrowMatch	OMIM:212112	MONDO:0008915	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3374	skos:exactMatch	Orphanet:90153	MONDO:0009557	mandibuloacral dysplasia with type A lipodystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3374	skos:narrowMatch	OMIM:248370	MONDO:0009557	mandibuloacral dysplasia with type A lipodystrophy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3378	skos:exactMatch	Orphanet:1120	MONDO:0011116	lung agenesis-heart defect-thumb anomalies syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3378	skos:narrowMatch	OMIM:601612	MONDO:0011116	lung agenesis-heart defect-thumb anomalies syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3382	skos:exactMatch	Orphanet:2460	MONDO:0010959	van den Ende-Gupta syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3382	skos:narrowMatch	OMIM:600920	MONDO:0010959	van den Ende-Gupta syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3388	skos:exactMatch	Orphanet:2463	MONDO:0009566	marfanoid habitus-autosomal recessive intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3388	skos:narrowMatch	OMIM:248770	MONDO:0009566	marfanoid habitus-autosomal recessive intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3390	skos:exactMatch	Orphanet:444	MONDO:0018631	Marie Unna hereditary hypotrichosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3390	skos:narrowMatch	OMIM:146550	MONDO:0018631	Marie Unna hereditary hypotrichosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3390	skos:narrowMatch	OMIM:612841	MONDO:0013017	hypotrichosis 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3395	skos:exactMatch	Orphanet:2717	MONDO:0009560	oculotrichoanal syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3395	skos:narrowMatch	OMIM:248450	MONDO:0009560	oculotrichoanal syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3396	skos:exactMatch	Orphanet:2763	MONDO:0011215	osteocraniostenosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3396	skos:narrowMatch	OMIM:602361	MONDO:0011215	osteocraniostenosis	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3401	skos:exactMatch	Orphanet:2464	MONDO:0009120	diverticulosis of bowel, hernia, and retinal detachment	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3401	skos:narrowMatch	OMIM:223330	MONDO:0009120	diverticulosis of bowel, hernia, and retinal detachment	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3406	skos:exactMatch	Orphanet:1387	MONDO:8000008	Martsolf syndrome 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3406	skos:narrowMatch	OMIM:212720	MONDO:8000008	Martsolf syndrome 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3409	skos:exactMatch	Orphanet:2135	MONDO:0009569	Hennekam-Beemer syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3409	skos:narrowMatch	OMIM:248910	MONDO:0009569	Hennekam-Beemer syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:341	skos:exactMatch	Orphanet:3471	MONDO:0010220	Young syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:341	skos:narrowMatch	OMIM:279000	MONDO:0010220	Young syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3413	skos:exactMatch	Orphanet:2209	MONDO:0016366	maternal phenylketonuria	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3413	skos:narrowMatch	OMIM:261600	MONDO:0009861	phenylketonuria	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3418	skos:broadMatch	Orphanet:552	MONDO:0018911	maturity-onset diabetes of the young	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3418	skos:exactMatch	OMIM:125850	MONDO:0007452	maturity-onset diabetes of the young type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3424	skos:exactMatch	Orphanet:2471	MONDO:0009570	McDonough syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3424	skos:narrowMatch	OMIM:248950	MONDO:0009570	McDonough syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3427	skos:exactMatch	Orphanet:2473	MONDO:0009367	McKusick-Kaufman syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3427	skos:narrowMatch	OMIM:236700	MONDO:0009367	McKusick-Kaufman syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:343	skos:exactMatch	Orphanet:166063	MONDO:0009166	pontocerebellar hypoplasia type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:343	skos:narrowMatch	OMIM:225753	MONDO:0009166	pontocerebellar hypoplasia type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3430	skos:exactMatch	Orphanet:2001	MONDO:0011008	cleft lip/palate-intestinal malrotation-cardiopathy syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3430	skos:narrowMatch	OMIM:601165	MONDO:0011008	cleft lip/palate-intestinal malrotation-cardiopathy syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3432	skos:exactMatch	Orphanet:3097	MONDO:0012164	Meacham syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3432	skos:narrowMatch	OMIM:608978	MONDO:0012164	Meacham syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:exactMatch	Orphanet:564	MONDO:0018921	Meckel syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:249000	MONDO:0009571	Meckel syndrome, type 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:603194	MONDO:0011296	Meckel syndrome, type 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:607361	MONDO:0011821	Meckel syndrome, type 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:609345	MONDO:0012257	Cerebrorenodigital syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:611134	MONDO:0012626	Meckel syndrome, type 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:611561	MONDO:0012695	Meckel syndrome, type 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:612284	MONDO:0012848	Meckel syndrome, type 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:613885	MONDO:0013482	Meckel syndrome, type 8	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:614209	MONDO:0013630	Meckel syndrome, type 9	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:615397	MONDO:0014164	Meckel syndrome, type 11	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3436	skos:narrowMatch	OMIM:617562	MONDO:0033044	Meckel syndrome 13	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3438	skos:exactMatch	Orphanet:2476	MONDO:0016604	dysraphism-cleft lip/palate-limb reduction defects syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3439	skos:exactMatch	Orphanet:1993	MONDO:0007956	Pai syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3439	skos:narrowMatch	OMIM:155145	MONDO:0007956	Pai syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:344	skos:exactMatch	Orphanet:2166	MONDO:0009921	holoprosencephaly-postaxial polydactyly syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:344	skos:narrowMatch	OMIM:264480	MONDO:0009921	holoprosencephaly-postaxial polydactyly syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3440	skos:exactMatch	Orphanet:2699	MONDO:0007904	median nodule of the upper lip	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3440	skos:narrowMatch	OMIM:151630	MONDO:0007904	median nodule of the upper lip	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3442	skos:exactMatch	Orphanet:2241	MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3442	skos:narrowMatch	OMIM:249210	MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3442	skos:narrowMatch	OMIM:619351	MONDO:0025708	megacystis-microcolon-intestinal hypoperistalsis syndrome 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3443	skos:exactMatch	Orphanet:2604	MONDO:0016829	familial visceral myopathy	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3443	skos:narrowMatch	OMIM:155310	MONDO:0020754	visceral myopathy 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3443	skos:narrowMatch	OMIM:619350	MONDO:0859157	visceral myopathy 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3445	skos:exactMatch	Orphanet:2478	MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3445	skos:narrowMatch	OMIM:604004	MONDO:0024555	megalencephalic leukoencephalopathy with subcortical cysts 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3445	skos:narrowMatch	OMIM:613925	MONDO:0013490	megalencephalic leukoencephalopathy with subcortical cysts 2A	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3445	skos:narrowMatch	OMIM:613926	MONDO:0013491	megalencephalic leukoencephalopathy with subcortical cysts 2B, remitting, with or without intellectual disability	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3448	skos:exactMatch	Orphanet:2479	MONDO:0009577	megalocornea-intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3448	skos:narrowMatch	OMIM:249310	MONDO:0009577	megalocornea-intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3449	skos:exactMatch	Orphanet:3038	MONDO:0008445	delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3449	skos:narrowMatch	OMIM:182875	MONDO:0008445	delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:345	skos:exactMatch	Orphanet:3055	MONDO:0017614	X-linked intellectual disability-hypogonadism-ichthyosis-obesity-short stature syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3451	skos:exactMatch	Orphanet:2196	MONDO:0009548	renal hypomagnesemia 5 with ocular involvement	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3451	skos:narrowMatch	OMIM:248190	MONDO:0009548	renal hypomagnesemia 5 with ocular involvement	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:346	skos:exactMatch	Orphanet:3322	MONDO:0018045	Hoyeraal-Hreidarsson syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:346	skos:narrowMatch	OMIM:305000	MONDO:0010584	dyskeratosis congenita, X-linked	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:346	skos:narrowMatch	OMIM:613989	MONDO:0013521	dyskeratosis congenita, autosomal dominant 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:346	skos:narrowMatch	OMIM:613990	MONDO:0013522	dyskeratosis congenita, autosomal dominant 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:346	skos:narrowMatch	OMIM:615190	MONDO:0014076	dyskeratosis congenita, autosomal recessive 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:346	skos:narrowMatch	OMIM:616353	MONDO:0014600	dyskeratosis congenita, autosomal recessive 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:346	skos:narrowMatch	OMIM:616553	MONDO:0014690	dyskeratosis congenita, autosomal dominant 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:exactMatch	Orphanet:618	MONDO:0018961	familial melanoma	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:155600	MONDO:0007963	melanoma, cutaneous malignant, susceptibility to, 1	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:155601	MONDO:0007964	melanoma, cutaneous malignant, susceptibility to, 2	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:155700	MONDO:0007965	melanoma, malignant familial intraocular	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:608035	MONDO:0011954	melanoma, cutaneous malignant, susceptibility to, 4	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:609048	MONDO:0012183	melanoma, cutaneous malignant, susceptibility to, 3	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:613099	MONDO:0013133	melanoma, cutaneous malignant, susceptibility to, 5	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:613972	MONDO:0013510	melanoma, cutaneous malignant, susceptibility to, 6	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:615134	MONDO:0014056	melanoma, cutaneous malignant, susceptibility to, 9	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3460	skos:narrowMatch	OMIM:615848	MONDO:0014368	melanoma, cutaneous malignant, susceptibility to, 10	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3462	skos:exactMatch	Orphanet:2482	MONDO:0016622	Melhem-Fahl syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:347	skos:exactMatch	Orphanet:2255	MONDO:0010802	pancreatic hypoplasia-diabetes-congenital heart disease syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:347	skos:narrowMatch	OMIM:600001	MONDO:0010802	pancreatic hypoplasia-diabetes-congenital heart disease syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3475	skos:exactMatch	Orphanet:93969	MONDO:0019773	myelomeningocele	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:348	skos:exactMatch	Orphanet:876	MONDO:0005744	yolk sac tumor	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:348	skos:narrowMatch	OMIM:273300	MONDO:0010108	testicular germ cell tumor	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3480	skos:exactMatch	Orphanet:66625	MONDO:0011575	cerebrooculonasal syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3480	skos:narrowMatch	OMIM:605627	MONDO:0011575	cerebrooculonasal syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3482	skos:exactMatch	Orphanet:1236	MONDO:0015252	severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3485	skos:exactMatch	Orphanet:3079	MONDO:0009584	intellectual disability, Buenos-Aires type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3485	skos:narrowMatch	OMIM:249630	MONDO:0009584	intellectual disability, Buenos-Aires type	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3491	skos:exactMatch	Orphanet:2139	MONDO:0016290	Hernández-Aguirre Negrete syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:35	skos:exactMatch	Orphanet:3307	MONDO:0013668	tetrasomy 18p	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:35	skos:narrowMatch	OMIM:614290	MONDO:0013668	tetrasomy 18p	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:350	skos:exactMatch	Orphanet:1858	MONDO:0011011	skeletal dysplasia-epilepsy-short stature syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:350	skos:narrowMatch	OMIM:601187	MONDO:0011011	skeletal dysplasia-epilepsy-short stature syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3505	skos:exactMatch	Orphanet:404473	MONDO:0014035	severe intellectual disability-progressive spastic diplegia syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3505	skos:narrowMatch	OMIM:615075	MONDO:0014035	severe intellectual disability-progressive spastic diplegia syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3506	skos:exactMatch	Orphanet:3077	MONDO:0010235	X-linked intellectual disability-psychosis-macroorchidism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3506	skos:narrowMatch	OMIM:300055	MONDO:0010235	X-linked intellectual disability-psychosis-macroorchidism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:351	skos:exactMatch	Orphanet:1562	MONDO:0008158	dacryocystitis-osteopoikilosis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:351	skos:narrowMatch	OMIM:166705	MONDO:0008158	dacryocystitis-osteopoikilosis syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3514	skos:exactMatch	Orphanet:3074	MONDO:0017668	intellectual disability-short stature-hypertelorism syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3519	skos:exactMatch	Orphanet:1240	MONDO:0009592	metaphyseal acroscyphodysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3519	skos:narrowMatch	OMIM:250215	MONDO:0009592	metaphyseal acroscyphodysplasia	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3520	skos:exactMatch	Orphanet:1436	MONDO:0010668	skeletal dysplasia-intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3520	skos:narrowMatch	OMIM:309620	MONDO:0010668	skeletal dysplasia-intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
GARD:3521	skos:broadMatch	Orphanet:847	MONDO:0010519	alpha thalassemia-X-linked intellectual disability syndrome	skos:exactMatch	semapv:ManualMappingCuration	proxy_existing
