subject_id	predicate_id	object_id	mondo_id	mondo_label	gard_mondo_mapping_type
GARD:16233	skos:broadMatch	Orphanet:2514	MONDO:0007988	autosomal dominant primary microcephaly	proxy_new
GARD:16233	skos:exactMatch	OMIM:617520	MONDO:0054593	microcephaly 18, primary, autosomal dominant	proxy_new
GARD:16234	skos:broadMatch	Orphanet:2744	MONDO:0011810	horizontal gaze palsy with progressive scoliosis	proxy_new
GARD:16234	skos:exactMatch	OMIM:617542	MONDO:0054602	gaze palsy, familial horizontal, with progressive scoliosis, 2	proxy_new
GARD:16235	skos:broadMatch	Orphanet:3447	MONDO:0010193	Weaver syndrome	proxy_new
GARD:16235	skos:exactMatch	OMIM:617561	MONDO:0060510	Cohen-Gibson syndrome	proxy_new
GARD:16236	skos:broadMatch	Orphanet:564	MONDO:0018921	Meckel syndrome	proxy_new
GARD:16236	skos:exactMatch	OMIM:617562	MONDO:0033044	Meckel syndrome 13	proxy_new
GARD:16237	skos:broadMatch	Orphanet:2855	MONDO:0017312	Perrault syndrome	proxy_new
GARD:16237	skos:exactMatch	OMIM:617565	MONDO:0033047	Perrault syndrome 6	proxy_new
GARD:16238	skos:broadMatch	Orphanet:891	MONDO:0019516	exudative vitreoretinopathy	proxy_new
GARD:16238	skos:exactMatch	OMIM:617572	MONDO:0033123	exudative vitreoretinopathy 7	proxy_new
GARD:16239	skos:broadMatch	Orphanet:244	MONDO:0016575	primary ciliary dyskinesia	proxy_new
GARD:16239	skos:exactMatch	OMIM:617577	MONDO:0033204	ciliary dyskinesia, primary, 37	proxy_new
GARD:16240	skos:broadMatch	Orphanet:1052	MONDO:0000141	mosaic variegated aneuploidy syndrome	proxy_new
GARD:16240	skos:exactMatch	OMIM:617598	MONDO:0054736	mosaic variegated aneuploidy syndrome 3	proxy_new
GARD:16241	skos:broadMatch	Orphanet:1934	MONDO:0100062	developmental and epileptic encephalopathy	proxy_new
GARD:16241	skos:exactMatch	OMIM:617599	MONDO:0033364	developmental and epileptic encephalopathy, 55	proxy_new
GARD:16242	skos:broadMatch	Orphanet:731	MONDO:0009889	autosomal recessive polycystic kidney disease	proxy_new
GARD:16242	skos:exactMatch	OMIM:617610	MONDO:0033281	polycystic kidney disease 5	proxy_new
GARD:16243	skos:broadMatch	Orphanet:475	MONDO:0018772	Joubert syndrome	proxy_new
GARD:16243	skos:exactMatch	OMIM:617622	MONDO:0033308	Joubert syndrome 30	proxy_new
GARD:16244	skos:broadMatch	Orphanet:1997	MONDO:0007339	blepharocheilodontic syndrome	proxy_new
GARD:16244	skos:exactMatch	OMIM:617681	MONDO:0040503	blepharocheilodontic syndrome 2	proxy_new
GARD:16245	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16245	skos:exactMatch	OMIM:617706	MONDO:0054726	spermatogenic failure 22	proxy_new
GARD:16246	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16246	skos:exactMatch	OMIM:617707	MONDO:0054727	spermatogenic failure 23	proxy_new
GARD:16247	skos:broadMatch	Orphanet:2065	MONDO:0009627	Galloway-Mowat syndrome	proxy_new
GARD:16247	skos:exactMatch	OMIM:617729	MONDO:0033007	Galloway-Mowat syndrome 3	proxy_new
GARD:16248	skos:broadMatch	Orphanet:2065	MONDO:0009627	Galloway-Mowat syndrome	proxy_new
GARD:16248	skos:exactMatch	OMIM:617730	MONDO:0033008	Galloway-Mowat syndrome 4	proxy_new
GARD:16249	skos:broadMatch	Orphanet:2065	MONDO:0009627	Galloway-Mowat syndrome	proxy_new
GARD:16249	skos:exactMatch	OMIM:617731	MONDO:0033009	Galloway-Mowat syndrome 5	proxy_new
GARD:16250	skos:broadMatch	Orphanet:2020	MONDO:0009711	congenital fiber-type disproportion myopathy	proxy_new
GARD:16250	skos:exactMatch	OMIM:617760	MONDO:0054695	myopathy, centronuclear, 6, with fiber-type disproportion	proxy_new
GARD:16251	skos:broadMatch	Orphanet:475	MONDO:0018772	Joubert syndrome	proxy_new
GARD:16251	skos:exactMatch	OMIM:617761	MONDO:0033310	Joubert syndrome 31	proxy_new
GARD:16252	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16252	skos:exactMatch	OMIM:617781	MONDO:0054708	retinitis pigmentosa 80	proxy_new
GARD:16253	skos:broadMatch	Orphanet:2512	MONDO:0016660	autosomal recessive primary microcephaly	proxy_new
GARD:16253	skos:exactMatch	OMIM:617800	MONDO:0054716	microcephaly 19, primary, autosomal recessive	proxy_new
GARD:16254	skos:broadMatch	Orphanet:1465	MONDO:0015452	Coffin-Siris syndrome	proxy_new
GARD:16254	skos:exactMatch	OMIM:617808	MONDO:0033492	Coffin-Siris syndrome 6	proxy_new
GARD:16255	skos:broadMatch	Orphanet:2623	MONDO:0000127	geleophysic dysplasia	proxy_new
GARD:16255	skos:exactMatch	OMIM:617809	MONDO:0054722	geleophysic dysplasia 3	proxy_new
GARD:16256	skos:broadMatch	Orphanet:1899	MONDO:0007525	Ehlers-Danlos syndrome, arthrochalasis type	proxy_new
GARD:16256	skos:exactMatch	OMIM:617821	MONDO:0040501	ehlers-danlos syndrome, arthrochalasia type, 2	proxy_new
GARD:16257	skos:broadMatch	Orphanet:361	MONDO:0008733	familial glucocorticoid deficiency	proxy_new
GARD:16257	skos:exactMatch	OMIM:617825	MONDO:0040502	glucocorticoid deficiency 5	proxy_new
GARD:16258	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16258	skos:exactMatch	OMIM:617829	MONDO:0020631	epileptic encephalopathy, infantile or early childhood, 2	proxy_new
GARD:16259	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16259	skos:exactMatch	OMIM:617830	MONDO:0033367	developmental and epileptic encephalopathy, 58	proxy_new
GARD:16260	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16260	skos:exactMatch	OMIM:617831	MONDO:0030921	intellectual disability, autosomal dominant 55, with seizures	proxy_new
GARD:16261	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16261	skos:exactMatch	OMIM:617836	MONDO:0044326	developmental delay and seizures with or without movement abnormalities	proxy_new
GARD:16262	skos:broadMatch	Orphanet:803	MONDO:0004976	amyotrophic lateral sclerosis	proxy_new
GARD:16262	skos:exactMatch	OMIM:617839	MONDO:0027694	amyotrophic lateral sclerosis type 23	proxy_new
GARD:16263	skos:broadMatch	Orphanet:524	MONDO:0018875	Li-Fraumeni syndrome	proxy_new
GARD:16263	skos:exactMatch	OMIM:609265	MONDO:0012233	Li-Fraumeni syndrome 2	proxy_new
GARD:16264	skos:broadMatch	Orphanet:84	MONDO:0019391	Fanconi anemia	proxy_new
GARD:16264	skos:exactMatch	OMIM:617883	MONDO:0054748	Fanconi anemia, complementation group S	proxy_new
GARD:16265	skos:broadMatch	Orphanet:803	MONDO:0004976	amyotrophic lateral sclerosis	proxy_new
GARD:16265	skos:exactMatch	OMIM:617892	MONDO:0054750	amyotrophic lateral sclerosis, susceptibility to, 24	proxy_new
GARD:16266	skos:broadMatch	Orphanet:139441	MONDO:0012905	hypomyelinating leukodystrophy 6	proxy_new
GARD:16266	skos:exactMatch	OMIM:617899	MONDO:0033486	leukodystrophy, hypomyelinating, 14	proxy_new
GARD:16267	skos:broadMatch	Orphanet:1930	MONDO:0012521	herpes simplex encephalitis	proxy_new
GARD:16267	skos:exactMatch	OMIM:617900	MONDO:0054754	encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 8	proxy_new
GARD:16268	skos:broadMatch	Orphanet:2512	MONDO:0016660	autosomal recessive primary microcephaly	proxy_new
GARD:16268	skos:exactMatch	OMIM:617914	MONDO:0054761	microcephaly 20, primary, autosomal recessive	proxy_new
GARD:16269	skos:broadMatch	Orphanet:307	MONDO:0009696	juvenile myoclonic epilepsy	proxy_new
GARD:16269	skos:exactMatch	OMIM:617924	MONDO:0060671	epilepsy, juvenile myoclonic, susceptibility to, 10	proxy_new
GARD:16270	skos:broadMatch	Orphanet:3451	MONDO:0018097	West syndrome	proxy_new
GARD:16270	skos:exactMatch	OMIM:617929	MONDO:0033369	developmental and epileptic encephalopathy, 60	proxy_new
GARD:16271	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16271	skos:exactMatch	OMIM:617938	MONDO:0033371	developmental and epileptic encephalopathy, 62	proxy_new
GARD:16272	skos:broadMatch	Orphanet:811	MONDO:0009833	Shwachman-Diamond syndrome	proxy_new
GARD:16272	skos:exactMatch	OMIM:617941	MONDO:0044205	Shwachman-Diamond syndrome 2	proxy_new
GARD:16273	skos:broadMatch	Orphanet:288	MONDO:0017319	hereditary elliptocytosis	proxy_new
GARD:16273	skos:exactMatch	OMIM:617948	MONDO:0054780	elliptocytosis 3	proxy_new
GARD:16274	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16274	skos:exactMatch	OMIM:617960	MONDO:0054729	spermatogenic failure 25	proxy_new
GARD:16275	skos:broadMatch	Orphanet:71275	MONDO:0019107	Rh deficiency syndrome	proxy_new
GARD:16276	skos:broadMatch	Orphanet:330041	MONDO:0018023	hemoglobin M disease	proxy_new
GARD:16276	skos:exactMatch	OMIM:617971	MONDO:0018023	hemoglobin M disease	proxy_new
GARD:16277	skos:broadMatch	Orphanet:330041	MONDO:0018023	hemoglobin M disease	proxy_new
GARD:16277	skos:exactMatch	OMIM:617973	MONDO:0020835	methemoglobinemia, alpha type	proxy_new
GARD:16278	skos:broadMatch	Orphanet:2512	MONDO:0016660	autosomal recessive primary microcephaly	proxy_new
GARD:16278	skos:exactMatch	OMIM:617983	MONDO:0054804	microcephaly 21, primary, autosomal recessive	proxy_new
GARD:16279	skos:broadMatch	Orphanet:2512	MONDO:0016660	autosomal recessive primary microcephaly	proxy_new
GARD:16279	skos:exactMatch	OMIM:617984	MONDO:0054805	microcephaly 22, primary, autosomal recessive	proxy_new
GARD:16280	skos:broadMatch	Orphanet:2512	MONDO:0016660	autosomal recessive primary microcephaly	proxy_new
GARD:16280	skos:exactMatch	OMIM:617985	MONDO:0054806	microcephaly 23, primary, autosomal recessive	proxy_new
GARD:16281	skos:broadMatch	Orphanet:306661	MONDO:0100251	familial hyperphosphatemic tumoral calcinosis/hyperphosphatemic hyperostosis syndrome	proxy_new
GARD:16281	skos:exactMatch	OMIM:617993	MONDO:0060714	tumoral calcinosis, hyperphosphatemic, familial, 2	proxy_new
GARD:16282	skos:broadMatch	Orphanet:306661	MONDO:0100251	familial hyperphosphatemic tumoral calcinosis/hyperphosphatemic hyperostosis syndrome	proxy_new
GARD:16282	skos:exactMatch	OMIM:617994	MONDO:0060715	tumoral calcinosis, hyperphosphatemic, familial, 3	proxy_new
GARD:16283	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16283	skos:exactMatch	OMIM:618008	MONDO:0033374	developmental and epileptic encephalopathy, 65	proxy_new
GARD:16284	skos:broadMatch	Orphanet:3197	MONDO:0021022	hereditary hyperekplexia	proxy_new
GARD:16284	skos:exactMatch	OMIM:618011	MONDO:0044330	hyperekplexia 4	proxy_new
GARD:16285	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16285	skos:exactMatch	OMIM:618012	MONDO:0020632	epileptic encephalopathy, infantile or early childhood, 3	proxy_new
GARD:16286	skos:broadMatch	Orphanet:3301	MONDO:0010110	tetraamelia-multiple malformations syndrome	proxy_new
GARD:16286	skos:exactMatch	OMIM:618021	MONDO:0060732	tetraamelia syndrome 2	proxy_new
GARD:16287	skos:broadMatch	Orphanet:1465	MONDO:0015452	Coffin-Siris syndrome	proxy_new
GARD:16287	skos:exactMatch	OMIM:618027	MONDO:0054831	Coffin-Siris syndrome 7	proxy_new
GARD:16288	skos:broadMatch	Orphanet:244	MONDO:0016575	primary ciliary dyskinesia	proxy_new
GARD:16288	skos:exactMatch	OMIM:618063	MONDO:0054843	ciliary dyskinesia, primary, 38	proxy_new
GARD:16289	skos:broadMatch	Orphanet:2254	MONDO:0016396	pontocerebellar hypoplasia type 1	proxy_new
GARD:16289	skos:exactMatch	OMIM:618065	MONDO:0054844	pontocerebellar hypoplasia, type 1D	proxy_new
GARD:16290	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16290	skos:exactMatch	OMIM:618086	MONDO:0054732	spermatogenic failure 28	proxy_new
GARD:16291	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16291	skos:exactMatch	OMIM:618110	MONDO:0020851	spermatogenic failure 30	proxy_new
GARD:16292	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16292	skos:exactMatch	OMIM:618115	MONDO:0020855	spermatogenic failure 32	proxy_new
GARD:16293	skos:broadMatch	Orphanet:289	MONDO:0009162	Ellis-van Creveld syndrome	proxy_new
GARD:16293	skos:exactMatch	OMIM:618123	MONDO:0029130	polydactyly, postaxial, type A8	proxy_new
GARD:16294	skos:broadMatch	Orphanet:899	MONDO:0000171	muscular dystrophy-dystroglycanopathy, type A	proxy_new
GARD:16294	skos:exactMatch	OMIM:618135	MONDO:0029135	muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8	proxy_new
GARD:16295	skos:broadMatch	Orphanet:2382	MONDO:0016532	Lennox-Gastaut syndrome	proxy_new
GARD:16295	skos:exactMatch	OMIM:618141	MONDO:0029138	developmental and epileptic encephalopathy, 67	proxy_new
GARD:16296	skos:broadMatch	Orphanet:2136	MONDO:0016256	Hennekam syndrome	proxy_new
GARD:16296	skos:exactMatch	OMIM:618154	MONDO:0032564	hennekam lymphangiectasia-lymphedema syndrome 3	proxy_new
GARD:16297	skos:broadMatch	Orphanet:475	MONDO:0018772	Joubert syndrome	proxy_new
GARD:16297	skos:exactMatch	OMIM:618161	MONDO:0032570	Joubert syndrome 35	proxy_new
GARD:16298	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16298	skos:exactMatch	OMIM:618173	MONDO:0032577	retinitis pigmentosa 83	proxy_new
GARD:16299	skos:broadMatch	Orphanet:656	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	proxy_new
GARD:16299	skos:exactMatch	OMIM:618176	MONDO:0032580	nephrotic syndrome, type 17	proxy_new
GARD:16300	skos:broadMatch	Orphanet:656	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	proxy_new
GARD:16300	skos:exactMatch	OMIM:618177	MONDO:0032581	nephrotic syndrome, type 18	proxy_new
GARD:16301	skos:broadMatch	Orphanet:656	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	proxy_new
GARD:16301	skos:exactMatch	OMIM:618178	MONDO:0032582	nephrotic syndrome, type 19	proxy_new
GARD:16302	skos:broadMatch	Orphanet:2512	MONDO:0016660	autosomal recessive primary microcephaly	proxy_new
GARD:16302	skos:broadMatch	Orphanet:656	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	proxy_new
GARD:16302	skos:exactMatch	OMIM:618179	MONDO:0032583	microcephaly 24, primary, autosomal recessive	proxy_new
GARD:16303	skos:broadMatch	Orphanet:98892	MONDO:0020341	periventricular nodular heterotopia	proxy_new
GARD:16303	skos:exactMatch	OMIM:618185	MONDO:0032588	periventricular nodular heterotopia 8	proxy_new
GARD:16304	skos:broadMatch	Orphanet:417	MONDO:0009397	neonatal severe primary hyperparathyroidism	proxy_new
GARD:16304	skos:exactMatch	OMIM:618188	MONDO:0032591	hyperparathyroidism, transient neonatal	proxy_new
GARD:16305	skos:broadMatch	Orphanet:154	MONDO:0015470	familial isolated dilated cardiomyopathy	proxy_new
GARD:16305	skos:exactMatch	OMIM:618189	MONDO:0032592	cardiomyopathy, dilated, 2c	proxy_new
GARD:16306	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16306	skos:exactMatch	OMIM:618195	MONDO:0032594	intellectual developmental disorder and retinitis pigmentosa; IDDRP	proxy_new
GARD:16307	skos:broadMatch	Orphanet:1053	MONDO:0015196	vein of Galen aneurysm	proxy_new
GARD:16307	skos:exactMatch	OMIM:618196	MONDO:0020785	capillary malformation-arteriovenous malformation 2	proxy_new
GARD:16308	skos:broadMatch	Orphanet:98914	MONDO:0020345	presynaptic congenital myasthenic syndrome	proxy_new
GARD:16308	skos:exactMatch	OMIM:618197	MONDO:0032596	myasthenic syndrome, congenital, 23, presynaptic	proxy_new
GARD:16309	skos:broadMatch	Orphanet:98914	MONDO:0020345	presynaptic congenital myasthenic syndrome	proxy_new
GARD:16309	skos:exactMatch	OMIM:618198	MONDO:0032597	myasthenic syndrome, congenital, 24, presynaptic	proxy_new
GARD:16310	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16310	skos:exactMatch	OMIM:618201	MONDO:0032598	developmental and epileptic encephalopathy, 68	proxy_new
GARD:16311	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16311	skos:exactMatch	OMIM:618220	MONDO:0032604	retinitis pigmentosa 84	proxy_new
GARD:16312	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16312	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16312	skos:exactMatch	OMIM:618222	MONDO:0032606	mitochondrial complex 1 deficiency, nuclear type 2	proxy_new
GARD:16313	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16313	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16313	skos:exactMatch	OMIM:618224	MONDO:0032608	mitochondrial complex 1 deficiency, nuclear type 3	proxy_new
GARD:16314	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16314	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16314	skos:exactMatch	OMIM:618225	MONDO:0032609	mitochondrial complex 1 deficiency, nuclear type 4	proxy_new
GARD:16315	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16315	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16315	skos:exactMatch	OMIM:618226	MONDO:0032610	mitochondrial complex 1 deficiency, nuclear type 5	proxy_new
GARD:16316	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16316	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16316	skos:broadMatch	Orphanet:70474	MONDO:0019083	Leigh syndrome with cardiomyopathy	proxy_new
GARD:16316	skos:exactMatch	OMIM:618228	MONDO:0032611	mitochondrial complex 1 deficiency, nuclear type 6	proxy_new
GARD:16317	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16317	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16317	skos:exactMatch	OMIM:618229	MONDO:0032612	mitochondrial complex 1 deficiency, nuclear type 7	proxy_new
GARD:16318	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16318	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16318	skos:exactMatch	OMIM:618230	MONDO:0032613	mitochondrial complex 1 deficiency, nuclear type 8	proxy_new
GARD:16319	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16319	skos:exactMatch	OMIM:618232	MONDO:0032615	mitochondrial complex 1 deficiency, nuclear type 9	proxy_new
GARD:16320	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16320	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16320	skos:exactMatch	OMIM:618233	MONDO:0032616	mitochondrial complex 1 deficiency, nuclear type 10	proxy_new
GARD:16321	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16321	skos:exactMatch	OMIM:618234	MONDO:0032617	mitochondrial complex 1 deficiency, nuclear type 11	proxy_new
GARD:16322	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16322	skos:exactMatch	OMIM:618236	MONDO:0032619	mitochondrial complex 1 deficiency, nuclear type 14	proxy_new
GARD:16323	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16323	skos:exactMatch	OMIM:618237	MONDO:0032620	mitochondrial complex 1 deficiency, nuclear type 15	proxy_new
GARD:16324	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16324	skos:exactMatch	OMIM:618238	MONDO:0032621	mitochondrial complex 1 deficiency, nuclear type 16	proxy_new
GARD:16325	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16325	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16325	skos:exactMatch	OMIM:618240	MONDO:0032623	mitochondrial complex 1 deficiency, nuclear type 18	proxy_new
GARD:16326	skos:broadMatch	Orphanet:255241	MONDO:0016815	Leigh syndrome with leukodystrophy	proxy_new
GARD:16326	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16326	skos:exactMatch	OMIM:618241	MONDO:0032624	mitochondrial complex 1 deficiency, nuclear type 19	proxy_new
GARD:16327	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16327	skos:exactMatch	OMIM:618242	MONDO:0032625	mitochondrial complex 1 deficiency, nuclear type 21	proxy_new
GARD:16328	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16328	skos:exactMatch	OMIM:618245	MONDO:0032628	mitochondrial complex 1 deficiency, nuclear type 24	proxy_new
GARD:16329	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16329	skos:exactMatch	OMIM:618246	MONDO:0032629	mitochondrial complex 1 deficiency, nuclear type 25	proxy_new
GARD:16330	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16330	skos:exactMatch	OMIM:618250	MONDO:0032633	mitochondrial complex 1 deficiency, nuclear type 29	proxy_new
GARD:16331	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16331	skos:exactMatch	OMIM:618251	MONDO:0032634	mitochondrial complex 1 deficiency, nuclear type 31	proxy_new
GARD:16332	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16332	skos:exactMatch	OMIM:618253	MONDO:0032636	mitochondrial complex 1 deficiency, nuclear type 33	proxy_new
GARD:16333	skos:broadMatch	Orphanet:238722	MONDO:0016558	familial congenital mirror movements	proxy_new
GARD:16333	skos:exactMatch	OMIM:618264	MONDO:0032641	mirror movements 4	proxy_new
GARD:16334	skos:broadMatch	Orphanet:302	MONDO:0009176	epidermodysplasia verruciformis	proxy_new
GARD:16334	skos:exactMatch	OMIM:618267	MONDO:0032644	epidermodysplasia verruciformis, susceptibility to, 3	proxy_new
GARD:16335	skos:broadMatch	Orphanet:55654	MONDO:0018914	hypotrichosis simplex	proxy_new
GARD:16335	skos:exactMatch	OMIM:618275	MONDO:0032649	hypotrichosis 14	proxy_new
GARD:16336	skos:broadMatch	Orphanet:3451	MONDO:0018097	West syndrome	proxy_new
GARD:16336	skos:exactMatch	OMIM:618298	MONDO:0032663	developmental and epileptic encephalopathy, 70	proxy_new
GARD:16337	skos:broadMatch	Orphanet:302	MONDO:0009176	epidermodysplasia verruciformis	proxy_new
GARD:16337	skos:exactMatch	OMIM:618309	MONDO:0032667	epidermodysplasia verruciformis, susceptibility to, 5	proxy_new
GARD:16338	skos:broadMatch	Orphanet:124	MONDO:0015253	Diamond-Blackfan anemia	proxy_new
GARD:16338	skos:exactMatch	OMIM:618310	MONDO:0032668	Diamond-Blackfan anemia 18	proxy_new
GARD:16339	skos:broadMatch	Orphanet:124	MONDO:0015253	Diamond-Blackfan anemia	proxy_new
GARD:16339	skos:exactMatch	OMIM:618312	MONDO:0032669	Diamond-Blackfan anemia 19	proxy_new
GARD:16340	skos:broadMatch	Orphanet:124	MONDO:0015253	Diamond-Blackfan anemia	proxy_new
GARD:16340	skos:exactMatch	OMIM:618313	MONDO:0032670	Diamond-Blackfan anemia 20	proxy_new
GARD:16341	skos:broadMatch	Orphanet:98914	MONDO:0020345	presynaptic congenital myasthenic syndrome	proxy_new
GARD:16341	skos:exactMatch	OMIM:618323	MONDO:0032675	myasthenic syndrome, congenital, 25, presynaptic	proxy_new
GARD:16342	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16342	skos:exactMatch	OMIM:618345	MONDO:0032689	retinitis pigmentosa 85	proxy_new
GARD:16343	skos:broadMatch	Orphanet:2065	MONDO:0009627	Galloway-Mowat syndrome	proxy_new
GARD:16343	skos:exactMatch	OMIM:618347	MONDO:0032691	Galloway-Mowat syndrome 6	proxy_new
GARD:16344	skos:broadMatch	Orphanet:2065	MONDO:0009627	Galloway-Mowat syndrome	proxy_new
GARD:16344	skos:exactMatch	OMIM:618348	MONDO:0032692	Galloway-Mowat syndrome 7	proxy_new
GARD:16345	skos:broadMatch	Orphanet:2065	MONDO:0009627	Galloway-Mowat syndrome	proxy_new
GARD:16345	skos:exactMatch	OMIM:618349	MONDO:0032693	Galloway-Mowat syndrome 8	proxy_new
GARD:16346	skos:broadMatch	Orphanet:2512	MONDO:0016660	autosomal recessive primary microcephaly	proxy_new
GARD:16346	skos:exactMatch	OMIM:618351	MONDO:0032694	microcephaly 25, primary, autosomal recessive	proxy_new
GARD:16347	skos:broadMatch	Orphanet:1465	MONDO:0015452	Coffin-Siris syndrome	proxy_new
GARD:16347	skos:exactMatch	OMIM:618362	MONDO:0032702	Coffin-Siris syndrome 8	proxy_new
GARD:16348	skos:broadMatch	Orphanet:93359	MONDO:0019675	spondyloepimetaphyseal dysplasia with joint laxity	proxy_new
GARD:16348	skos:exactMatch	OMIM:618395	MONDO:0032724	spondyloepimetaphyseal dysplasia with joint laxity, type 3	proxy_new
GARD:16349	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16349	skos:exactMatch	OMIM:618396	MONDO:0032725	developmental and epileptic encephalopathy, 74	proxy_new
GARD:16350	skos:broadMatch	Orphanet:98994	MONDO:0021548	total early-onset cataract	proxy_new
GARD:16350	skos:exactMatch	OMIM:618415	MONDO:0032735	cataract 48	proxy_new
