# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
object_id	subject_id	predicate_id	proxy_id	object_label
MONDO:0014951	GARD:16208	MONDO:equivalentTo	OMIM:617169	Sotos syndrome 3
MONDO:0014952	GARD:13474	MONDO:equivalentTo	Orphanet:468620	intellectual disability-epilepsy-extrapyramidal syndrome
MONDO:0014953	GARD:17982	MONDO:equivalentTo	Orphanet:542306	gnb5-related intellectual disability-cardiac arrhythmia syndrome
MONDO:0014954	GARD:16209	MONDO:equivalentTo	OMIM:617174	Ehlers-Danlos syndrome, periodontal type 2
MONDO:0014955	GARD:18241	MONDO:equivalentTo	OMIM:617175	RCBTB1-related retinopathy
MONDO:0014958	GARD:17915	MONDO:equivalentTo	Orphanet:496790	Harel-Yoon syndrome
MONDO:0014962	GARD:22575	MONDO:equivalentTo	OMIM:617188	intellectual disability, autosomal recessive 57
MONDO:0014966	GARD:16210	MONDO:equivalentTo	OMIM:617201	periventricular nodular heterotopia 7
MONDO:0014969	GARD:18652	MONDO:equivalentTo	Orphanet:440713	isolated sedoheptulokinase deficiency
MONDO:0014971	GARD:16211	MONDO:equivalentTo	OMIM:617217	amelogenesis imperfecta, hypomaturation type, IIa6
MONDO:0014975	GARD:17952	MONDO:equivalentTo	Orphanet:513436	autosomal recessive spastic paraplegia type 78
MONDO:0014976	GARD:17865	MONDO:equivalentTo	Orphanet:478049	lethal left ventricular non-compaction-seizures-hypotonia-cataract-developmental delay syndrome
MONDO:0014977	GARD:17869	MONDO:equivalentTo	Orphanet:480682	autosomal recessive limb-girdle muscular dystrophy type 2R1
MONDO:0014983	GARD:16212	MONDO:equivalentTo	OMIM:617239	congenital myasthenic syndrome 21
MONDO:0014985	GARD:16213	MONDO:equivalentTo	OMIM:617243	Fanconi anemia complementation group V
MONDO:0014986	GARD:16214	MONDO:equivalentTo	OMIM:617244	Fanconi anemia complementation group R
MONDO:0014987	GARD:16215	MONDO:equivalentTo	OMIM:617247	Fanconi anemia complementation group U
MONDO:0014989	GARD:16216	MONDO:equivalentTo	OMIM:617251	uncombable hair syndrome 2
MONDO:0014990	GARD:16217	MONDO:equivalentTo	OMIM:617252	uncombable hair syndrome 3
MONDO:0014991	GARD:18484	MONDO:equivalentTo	OMIM:617253	Seckel syndrome 10
MONDO:0014997	GARD:18181	MONDO:equivalentTo	OMIM:617271	nephronophthisis 20
MONDO:0014998	GARD:18227	MONDO:equivalentTo	OMIM:617272	glaucoma 3, primary congenital, E
MONDO:0015000	GARD:16218	MONDO:equivalentTo	OMIM:617276	developmental and epileptic encephalopathy, 48
MONDO:0015001	GARD:16219	MONDO:equivalentTo	OMIM:617280	atrial fibrillation, familial, 18
MONDO:0015003	GARD:13488	MONDO:equivalentTo	Orphanet:508093	dystonia, childhood-onset, with optic atrophy and basal ganglia abnormalities
MONDO:0015004	GARD:22359	MONDO:equivalentTo	Orphanet:589618	dystonia 28, childhood-onset
MONDO:0015006	GARD:17951	MONDO:equivalentTo	Orphanet:508529	epidermolysis bullosa simplex 6, generalized, with scarring and hair loss
MONDO:0015007	GARD:17957	MONDO:equivalentTo	Orphanet:521390	spastic paraplegia, intellectual disability, nystagmus, and obesity;
MONDO:0015008	GARD:16220	MONDO:equivalentTo	OMIM:617297	amelogenesis imperfecta, type 1J
MONDO:0015010	GARD:17334	MONDO:equivalentTo	Orphanet:289863	atypical glycine encephalopathy
MONDO:0015011	GARD:18201	MONDO:equivalentTo	OMIM:617302	optic atrophy 11
MONDO:0015012	GARD:17944	MONDO:equivalentTo	Orphanet:505248	mucopolysaccharidosis-like syndrome with congenital heart defects and hematopoietic disorders
MONDO:0015013	GARD:16221	MONDO:equivalentTo	OMIM:617304	retinitis pigmentosa 77
MONDO:0015014	GARD:18021	MONDO:equivalentTo	Orphanet:603494	coloboma, osteopetrosis, microphthalmia, macrocephaly, albinism, and deafness
MONDO:0015017	GARD:17954	MONDO:equivalentTo	Orphanet:519388	anterior segment dysgenesis 8
MONDO:0015023	GARD:16222	MONDO:equivalentTo	OMIM:617336	MYPN-related myopathy
MONDO:0015024	GARD:18593	MONDO:equivalentTo	OMIM:617337	ectodermal dysplasia 12, hypohidrotic/hair/tooth/nail type
MONDO:0015026	GARD:18442	MONDO:equivalentTo	OMIM:617341	cerebroretinal microangiopathy with calcifications and cysts 2
MONDO:0015027	GARD:16923	MONDO:equivalentTo	Orphanet:99879	familial isolated hyperparathyroidism
MONDO:0015028	GARD:5677	MONDO:equivalentTo	Orphanet:10	48,XXYY syndrome
MONDO:0015029	GARD:19728	MONDO:equivalentTo	Orphanet:100000	reticular perineurioma
MONDO:0015030	GARD:19729	MONDO:equivalentTo	Orphanet:100001	sclerosing perineurioma
MONDO:0015031	GARD:19730	MONDO:equivalentTo	Orphanet:100002	extraneural perineurioma
MONDO:0015032	GARD:10921	MONDO:equivalentTo	Orphanet:100003	intraneural perineurioma
MONDO:0015033	GARD:16929	MONDO:equivalentTo	Orphanet:100006	ABeta amyloidosis, dutch type
MONDO:0015034	GARD:19731	MONDO:equivalentTo	Orphanet:100011	lissencephaly with cerebellar hypoplasia type A
MONDO:0015035	GARD:19732	MONDO:equivalentTo	Orphanet:100012	lissencephaly with cerebellar hypoplasia type B
MONDO:0015036	GARD:19733	MONDO:equivalentTo	Orphanet:100013	lissencephaly with cerebellar hypoplasia type C
MONDO:0015037	GARD:19734	MONDO:equivalentTo	Orphanet:100014	lissencephaly with cerebellar hypoplasia type D
MONDO:0015038	GARD:19735	MONDO:equivalentTo	Orphanet:100015	lissencephaly with cerebellar hypoplasia type E
MONDO:0015039	GARD:19736	MONDO:equivalentTo	Orphanet:100016	lissencephaly with cerebellar hypoplasia type F
MONDO:0015040	GARD:19737	MONDO:equivalentTo	Orphanet:100019	myelodysplastic syndrome with excess blasts-1
MONDO:0015041	GARD:19738	MONDO:equivalentTo	Orphanet:100020	myelodysplastic syndrome with excess blasts-2
MONDO:0015042	GARD:19739	MONDO:equivalentTo	Orphanet:100021	primary plasmacytoma of the bone
MONDO:0015043	GARD:19740	MONDO:equivalentTo	Orphanet:100022	extramedullary soft tissue plasmacytoma
MONDO:0015044	GARD:19741	MONDO:equivalentTo	Orphanet:100024	mu-heavy chain disease
MONDO:0015045	GARD:19742	MONDO:equivalentTo	Orphanet:100025	alpha-heavy chain disease
MONDO:0015046	GARD:10346	MONDO:equivalentTo	Orphanet:100026	gamma-heavy chain disease
MONDO:0015047	GARD:645	MONDO:equivalentTo	Orphanet:100031	amelogenesis imperfecta type 1
MONDO:0015048	GARD:8349	MONDO:equivalentTo	Orphanet:100033	amelogenesis imperfecta type 2
MONDO:0015049	GARD:19743	MONDO:equivalentTo	Orphanet:100035	solitary necrotic nodule of the liver
MONDO:0015050	GARD:19744	MONDO:equivalentTo	Orphanet:100047	esophageal duplication cyst
MONDO:0015051	GARD:19745	MONDO:equivalentTo	Orphanet:100048	tubular duplication of the esophagus
MONDO:0015052	GARD:19746	MONDO:equivalentTo	Orphanet:100049	obsolete primary interstitial lung disease specific to childhood due to pulmonary surfactant protein anomalies
MONDO:0015053	GARD:16933	MONDO:equivalentTo	Orphanet:100050	hereditary angioedema type 1
MONDO:0015054	GARD:16934	MONDO:equivalentTo	Orphanet:100051	hereditary angioedema type 2
MONDO:0015055	GARD:19747	MONDO:equivalentTo	Orphanet:100055	acquired angioedema type 2
MONDO:0015056	GARD:19748	MONDO:equivalentTo	Orphanet:100056	acquired angioedema type 1
MONDO:0015057	GARD:16936	MONDO:equivalentTo	Orphanet:100057	renin-angiotensin-aldosterone system-blocker-induced angioedema
MONDO:0015059	GARD:10793	MONDO:equivalentTo	Orphanet:100070	progressive non-fluent aphasia
MONDO:0015060	GARD:5342	MONDO:equivalentTo	Orphanet:100071	mosaic trisomy 3
MONDO:0015061	GARD:19749	MONDO:equivalentTo	Orphanet:100073	neurogenic thoracic outlet syndrome
MONDO:0015063	GARD:19751	MONDO:equivalentTo	Orphanet:100076	duodenal neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0015064	GARD:19752	MONDO:equivalentTo	Orphanet:100077	jejunal neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0015065	GARD:19753	MONDO:equivalentTo	Orphanet:100078	ileal neuroendocrine tumor, well differentiated, low or intermediate grade
MONDO:0015066	GARD:19754	MONDO:equivalentTo	Orphanet:100079	neuroendocrine tumor of the appendix, well differentiated, low or intermediate grade
MONDO:0015069	GARD:19757	MONDO:equivalentTo	Orphanet:100082	neuroendocrine tumor of the anal canal
MONDO:0015070	GARD:19758	MONDO:equivalentTo	Orphanet:100083	laryngeal neuroendocrine neoplasm
MONDO:0015071	GARD:19759	MONDO:equivalentTo	Orphanet:100084	middle ear neuroendocrine tumor
MONDO:0015072	GARD:19760	MONDO:equivalentTo	Orphanet:100085	liver neuroendocrine carcinoma
MONDO:0015073	GARD:19761	MONDO:equivalentTo	Orphanet:100086	gallbladder neuroendocrine tumor, grade 1/2
MONDO:0015074	GARD:19762	MONDO:equivalentTo	Orphanet:100087	thyroid tumor
MONDO:0015075	GARD:19763	MONDO:equivalentTo	Orphanet:100088	thyroid gland carcinoma
MONDO:0015076	GARD:19764	MONDO:equivalentTo	Orphanet:100090	obsolete rare parathyroid tumor
MONDO:0015079	GARD:19766	MONDO:equivalentTo	Orphanet:100094	multiple polyglandular tumor
MONDO:0015081	GARD:19768	MONDO:equivalentTo	Orphanet:100101	obsolete neuroendocrine tumor with other location
MONDO:0015082	GARD:18713	MONDO:equivalentTo	Orphanet:1006	alopecia antibody deficiency
MONDO:0015084	GARD:19769	MONDO:equivalentTo	Orphanet:100974	FRAXF syndrome
MONDO:0015085	GARD:16938	MONDO:equivalentTo	Orphanet:100976	bathing suit ichthyosis
MONDO:0015086	GARD:853	MONDO:equivalentTo	Orphanet:100978	cloverleaf skull-asphyxiating thoracic dysplasia syndrome
MONDO:0015087	GARD:19770	MONDO:equivalentTo	Orphanet:100979	autosomal dominant complex spastic paraplegia
MONDO:0015088	GARD:19771	MONDO:equivalentTo	Orphanet:100980	autosomal dominant pure spastic paraplegia
MONDO:0015089	GARD:19772	MONDO:equivalentTo	Orphanet:100981	autosomal recessive complex spastic paraplegia
MONDO:0015090	GARD:19773	MONDO:equivalentTo	Orphanet:100982	autosomal recessive pure spastic paraplegia
MONDO:0015092	GARD:19774	MONDO:equivalentTo	Orphanet:101023	cleft hard palate
MONDO:0015093	GARD:19775	MONDO:equivalentTo	Orphanet:101029	sub-cortical nodular heterotopia
MONDO:0015094	GARD:5050	MONDO:equivalentTo	Orphanet:101030	subependymal nodular heterotopia
MONDO:0015096	GARD:2887	MONDO:equivalentTo	Orphanet:101041	familial hypofibrinogenemia
MONDO:0015097	GARD:19776	MONDO:equivalentTo	Orphanet:101043	aortic valve dysplasia
MONDO:0015099	GARD:19777	MONDO:equivalentTo	Orphanet:101071	unilateral hemispheric polymicrogyria
MONDO:0015100	GARD:19778	MONDO:equivalentTo	Orphanet:101096	aregenerative anemia
MONDO:0015101	GARD:19779	MONDO:equivalentTo	Orphanet:101104	Marin-Amat syndrome
MONDO:0015103	GARD:19780	MONDO:equivalentTo	Orphanet:101206	pulmonary valve agenesis-tetralogy of fallot-absence of ductus arteriosus syndrome
MONDO:0015104	GARD:7433	MONDO:equivalentTo	Orphanet:101330	porphyria cutanea tarda
MONDO:0015106	GARD:22532	MONDO:equivalentTo	Orphanet:101433	obsolete rare urogenital disease
MONDO:0015107	GARD:19782	MONDO:equivalentTo	Orphanet:101435	obsolete rare genetic eye disease
MONDO:0015108	GARD:19783	MONDO:equivalentTo	Orphanet:101685	obsolete rare non-syndromic intellectual disability
MONDO:0015109	GARD:19784	MONDO:equivalentTo	Orphanet:101932	congenital anomaly of the mitral subvalvular apparatus
MONDO:0015110	GARD:19785	MONDO:equivalentTo	Orphanet:101934	obsolete genetic cardiac rhythm disease
MONDO:0015111	GARD:19786	MONDO:equivalentTo	Orphanet:101936	gastroesophageal disease
MONDO:0015112	GARD:19787	MONDO:equivalentTo	Orphanet:101937	obsolete rare pancreatic disease
MONDO:0015113	GARD:19788	MONDO:equivalentTo	Orphanet:101938	obsolete rare vascular liver disease
MONDO:0015114	GARD:19789	MONDO:equivalentTo	Orphanet:101939	obsolete rare parenchymal liver disease
MONDO:0015115	GARD:19790	MONDO:equivalentTo	Orphanet:101940	obsolete rare genetic metabolic liver disease
MONDO:0015116	GARD:19791	MONDO:equivalentTo	Orphanet:101941	obsolete rare biliary tract disease
MONDO:0015117	GARD:19792	MONDO:equivalentTo	Orphanet:101943	obsolete rare hepatic and biliary tract tumor
MONDO:0015118	GARD:19793	MONDO:equivalentTo	Orphanet:101944	obsolete rare pulmonary disease
MONDO:0015119	GARD:19794	MONDO:equivalentTo	Orphanet:101945	obsolete bronchopulmonary tumor
MONDO:0015121	GARD:19795	MONDO:equivalentTo	Orphanet:101950	obsolete rare eye tumor
MONDO:0015122	GARD:19796	MONDO:equivalentTo	Orphanet:101952	obsolete rare diabetes mellitus
MONDO:0015123	GARD:19797	MONDO:equivalentTo	Orphanet:101953	obsolete rare inherited dyslipidemia
MONDO:0015124	GARD:19798	MONDO:equivalentTo	Orphanet:101954	obsolete rare adrenal disease
MONDO:0015125	GARD:19799	MONDO:equivalentTo	Orphanet:101955	obsolete rare thyroid disease
MONDO:0015126	GARD:19800	MONDO:equivalentTo	Orphanet:101956	polyendocrinopathy
MONDO:0015127	GARD:19801	MONDO:equivalentTo	Orphanet:101957	pituitary deficiency
MONDO:0015128	GARD:19802	MONDO:equivalentTo	Orphanet:101958	primary adrenal insufficiency
MONDO:0015129	GARD:19803	MONDO:equivalentTo	Orphanet:101959	chronic primary adrenal insufficiency
MONDO:0015130	GARD:19805	MONDO:equivalentTo	Orphanet:101963	acquired chronic primary adrenal insufficiency
MONDO:0015131	GARD:19806	MONDO:equivalentTo	Orphanet:101972	combined immunodeficiency
MONDO:0015132	GARD:19807	MONDO:equivalentTo	Orphanet:101977	immunodeficiency predominantly affecting antibody production
MONDO:0015133	GARD:19808	MONDO:equivalentTo	Orphanet:101985	quantitative and/or qualitative congenital phagocyte defect
MONDO:0015134	GARD:19809	MONDO:equivalentTo	Orphanet:101987	constitutional neutropenia
MONDO:0015135	GARD:19810	MONDO:equivalentTo	Orphanet:101988	primary immunodeficiency due to a genetic defect in innate immunity
MONDO:0015136	GARD:19811	MONDO:equivalentTo	Orphanet:101992	obsolete immunodeficiency due to a genetic complement cascade protein anomaly
MONDO:0015137	GARD:19812	MONDO:equivalentTo	Orphanet:101995	periodic fever syndrome
MONDO:0015138	GARD:19813	MONDO:equivalentTo	Orphanet:101997	obsolete rare genetic primary immunodeficiency
MONDO:0015139	GARD:19814	MONDO:equivalentTo	Orphanet:101998	obsolete rare epilepsy
MONDO:0015140	GARD:12798	MONDO:equivalentTo	Orphanet:1020	early-onset autosomal dominant Alzheimer disease
MONDO:0015141	GARD:19815	MONDO:equivalentTo	Orphanet:102000	disorder of medulla oblongata
MONDO:0015143	GARD:19817	MONDO:equivalentTo	Orphanet:102003	obsolete rare movement disorder
MONDO:0015144	GARD:19818	MONDO:equivalentTo	Orphanet:102005	brain inflammatory disease
MONDO:0015145	GARD:19819	MONDO:equivalentTo	Orphanet:102006	neurovascular malformation
MONDO:0015146	GARD:5049	MONDO:equivalentTo	Orphanet:102009	classic lissencephaly
MONDO:0015147	GARD:19820	MONDO:equivalentTo	Orphanet:102010	obsolete other syndrome with lissencephaly as a major feature
MONDO:0015148	GARD:19821	MONDO:equivalentTo	Orphanet:102011	lissencephaly type 3
MONDO:0015149	GARD:19822	MONDO:equivalentTo	Orphanet:102012	pure hereditary spastic paraplegia
MONDO:0015150	GARD:19823	MONDO:equivalentTo	Orphanet:102013	complex hereditary spastic paraplegia
MONDO:0015151	GARD:19824	MONDO:equivalentTo	Orphanet:102014	muscular dystrophy, limb-girdle, autosomal dominant
MONDO:0015152	GARD:19825	MONDO:equivalentTo	Orphanet:102015	autosomal recessive limb-girdle muscular dystrophy
MONDO:0015153	GARD:19826	MONDO:equivalentTo	Orphanet:102020	obsolete autosomal monosomy
MONDO:0015157	GARD:19830	MONDO:equivalentTo	Orphanet:102024	human herpesvirus 8-related tumor
MONDO:0015158	GARD:19831	MONDO:equivalentTo	Orphanet:102237	unexplained periodic fever syndrome
MONDO:0015159	GARD:19832	MONDO:equivalentTo	Orphanet:102283	multiple congenital anomalies/dysmorphic syndrome-intellectual disability
MONDO:0015161	GARD:19833	MONDO:equivalentTo	Orphanet:102285	multiple congenital anomalies/dysmorphic syndrome without intellectual disability
MONDO:0015162	GARD:19834	MONDO:equivalentTo	Orphanet:102369	obsolete rare syndromic intellectual disability
MONDO:0015164	GARD:19835	MONDO:equivalentTo	Orphanet:102379	acute myeloid leukemia and myelodysplastic syndromes related to alkylating agent
MONDO:0015165	GARD:19836	MONDO:equivalentTo	Orphanet:102381	acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor
MONDO:0015166	GARD:19837	MONDO:equivalentTo	Orphanet:102724	acute myeloid leukemia with t(8;21)(q22;q22) translocation
MONDO:0015167	GARD:429	MONDO:equivalentTo	Orphanet:295000	amniotic band syndrome
MONDO:0015168	GARD:777	MONDO:equivalentTo	Orphanet:1037	arthrogryposis multiplex congenita
MONDO:0015169	GARD:19838	MONDO:equivalentTo	Orphanet:103907	chronic diarrhea due to glucoamylase deficiency
MONDO:0015170	GARD:16945	MONDO:equivalentTo	Orphanet:103908	congenital sodium diarrhea
MONDO:0015171	GARD:19839	MONDO:equivalentTo	Orphanet:103910	congenital enterocyte heparan sulfate deficiency
MONDO:0015175	GARD:10911	MONDO:equivalentTo	Orphanet:103919	autoimmune pancreatitis
MONDO:0015176	GARD:19840	MONDO:equivalentTo	Orphanet:103920	undetermined colitis
MONDO:0015177	GARD:3562	MONDO:equivalentTo	Orphanet:1040	metaphyseal anadysplasia
MONDO:0015178	GARD:19841	MONDO:equivalentTo	Orphanet:104003	congenital intestinal transport defect
MONDO:0015179	GARD:19842	MONDO:equivalentTo	Orphanet:104004	intestinal disease due to vitamin absorption anomaly
MONDO:0015180	GARD:19843	MONDO:equivalentTo	Orphanet:104005	intestinal disease due to fat malabsorption
MONDO:0015181	GARD:19844	MONDO:equivalentTo	Orphanet:104006	obsolete congenital intestinal disease due to an enzymatic defect
MONDO:0015182	GARD:19845	MONDO:equivalentTo	Orphanet:104007	congenital enteropathy involving intestinal mucosa development
MONDO:0015183	GARD:1502	MONDO:equivalentTo	Orphanet:104008	short bowel syndrome
MONDO:0015184	GARD:19846	MONDO:equivalentTo	Orphanet:104009	obsolete rare disease involving intestinal motility
MONDO:0015185	GARD:19847	MONDO:equivalentTo	Orphanet:104010	intestinal polyposis syndrome
MONDO:0015186	GARD:19848	MONDO:equivalentTo	Orphanet:104011	obsolete rare tumor of intestine
MONDO:0015187	GARD:19849	MONDO:equivalentTo	Orphanet:104012	obsolete rare inflammatory bowel disease
MONDO:0015188	GARD:19850	MONDO:equivalentTo	Orphanet:104013	obsolete metabolic disorder with intestinal involvement
MONDO:0015191	GARD:19853	MONDO:equivalentTo	Orphanet:104077	myopathic intestinal pseudoobstruction
MONDO:0015192	GARD:19854	MONDO:equivalentTo	Orphanet:104078	obsolete unclassified intestinal pseudoobstruction
MONDO:0015193	GARD:2783	MONDO:equivalentTo	Orphanet:1041	hydrops fetalis
MONDO:0015194	GARD:18714	MONDO:equivalentTo	Orphanet:1047	sideroblastic anemia
MONDO:0015195	GARD:18678	MONDO:equivalentTo	Orphanet:105	atresia of urethra
MONDO:0015196	GARD:5467	MONDO:equivalentTo	Orphanet:1053	vein of Galen aneurysm
MONDO:0015197	GARD:670	MONDO:equivalentTo	Orphanet:1054	aneurysm of sinus of Valsalva
MONDO:0015198	GARD:689	MONDO:equivalentTo	Orphanet:1067	aniridia-ptosis-intellectual disability-familial obesity syndrome
MONDO:0015199	GARD:5530	MONDO:equivalentTo	Orphanet:1068	aniridia - intellectual disability syndrome
MONDO:0015200	GARD:693	MONDO:equivalentTo	Orphanet:1070	anisakiasis
MONDO:0015201	GARD:697	MONDO:equivalentTo	Orphanet:1074	ankyloblepharon filiforme-imperforate anus syndrome
MONDO:0015203	GARD:1534	MONDO:equivalentTo	Orphanet:1081	coronary artery congenital malformation
MONDO:0015204	GARD:16555	MONDO:equivalentTo	Orphanet:1083	microlissencephaly
MONDO:0015205	GARD:18715	MONDO:equivalentTo	Orphanet:1084	isolated lissencephaly type 1 without known genetic defects
MONDO:0015207	GARD:19855	MONDO:equivalentTo	Orphanet:108959	non-syndromic esophageal malformation
MONDO:0015208	GARD:19856	MONDO:equivalentTo	Orphanet:108961	syndromic esophageal malformation
MONDO:0015209	GARD:19857	MONDO:equivalentTo	Orphanet:108963	non-syndromic gastroduodenal malformation
MONDO:0015210	GARD:19858	MONDO:equivalentTo	Orphanet:108965	syndromic gastroduodenal malformation
MONDO:0015211	GARD:19859	MONDO:equivalentTo	Orphanet:108967	non-syndromic intestinal malformation
MONDO:0015212	GARD:19860	MONDO:equivalentTo	Orphanet:108969	syndromic intestinal malformation
MONDO:0015213	GARD:19861	MONDO:equivalentTo	Orphanet:108971	non-syndromic visceral malformation
MONDO:0015214	GARD:19862	MONDO:equivalentTo	Orphanet:108973	syndromic visceral malformation
MONDO:0015215	GARD:19863	MONDO:equivalentTo	Orphanet:108977	obsolete non-syndromic diaphragmatic or abdominal wall malformation
MONDO:0015216	GARD:19864	MONDO:equivalentTo	Orphanet:108979	obsolete syndromic diaphragmatic or abdominal wall malformation
MONDO:0015219	GARD:19865	MONDO:equivalentTo	Orphanet:108989	non-syndromic central nervous system malformation
MONDO:0015220	GARD:19866	MONDO:equivalentTo	Orphanet:108991	obsolete syndrome with a central nervous system malformation as major feature
MONDO:0015221	GARD:19867	MONDO:equivalentTo	Orphanet:108993	non-syndromic respiratory or mediastinal malformation
MONDO:0015222	GARD:19868	MONDO:equivalentTo	Orphanet:108995	syndromic respiratory or mediastinal malformation
MONDO:0015223	GARD:19869	MONDO:equivalentTo	Orphanet:108997	obsolete rare anemia
MONDO:0015224	GARD:22533	MONDO:equivalentTo	Orphanet:108999	obsolete rare intoxication
MONDO:0015225	GARD:19870	MONDO:equivalentTo	Orphanet:109007	arthrogryposis syndrome
MONDO:0015226	GARD:19871	MONDO:equivalentTo	Orphanet:109009	obsolete syndrome with limb malformations as a major feature
MONDO:0015227	GARD:19872	MONDO:equivalentTo	Orphanet:109011	non-syndromic limb malformation
MONDO:0015228	GARD:5678	MONDO:equivalentTo	Orphanet:11	pentasomy X
MONDO:0015229	GARD:6866	MONDO:equivalentTo	Orphanet:110	Bardet-Biedl syndrome
MONDO:0015230	GARD:717	MONDO:equivalentTo	Orphanet:1101	anophthalmia-megalocornea-cardiopathy-skeletal anomalies syndrome
MONDO:0015231	GARD:5893	MONDO:equivalentTo	Orphanet:112	Bartter syndrome
MONDO:0015232	GARD:18716	MONDO:equivalentTo	Orphanet:1121	radial deficiency-tibial hypoplasia syndrome
MONDO:0015233	GARD:1163	MONDO:equivalentTo	Orphanet:1123	caudal appendage-deafness syndrome
MONDO:0015234	GARD:381	MONDO:equivalentTo	Orphanet:1129	arachnodactyly-abnormal ossification-intellectual disability syndrome
MONDO:0015235	GARD:764	MONDO:equivalentTo	Orphanet:1130	arachnodactyly-intellectual disability-dysmorphism syndrome
MONDO:0015236	GARD:741	MONDO:equivalentTo	Orphanet:1132	aortic arch defects
MONDO:0015237	GARD:364	MONDO:equivalentTo	Orphanet:1134	arrhinia
MONDO:0015238	GARD:8755	MONDO:equivalentTo	Orphanet:1135	arrhinia-choanal atresia-microphthalmia syndrome
MONDO:0015239	GARD:18717	MONDO:equivalentTo	Orphanet:1138	abnormal origin of the pulmonary artery
MONDO:0015240	GARD:787	MONDO:equivalentTo	Orphanet:1146	digitotalar dysmorphism
MONDO:0015241	GARD:3150	MONDO:equivalentTo	Orphanet:1149	arthrogryposis-like syndrome
MONDO:0015243	GARD:15034	MONDO:equivalentTo	OMIM:103920	allergic bronchopulmonary aspergillosis
MONDO:0015243	GARD:602	MONDO:equivalentTo	Orphanet:1164	allergic bronchopulmonary aspergillosis
MONDO:0015244	GARD:18718	MONDO:equivalentTo	Orphanet:1172	autosomal recessive cerebellar ataxia
MONDO:0015245	GARD:19873	MONDO:equivalentTo	Orphanet:117569	obsolete rare intestinal disease
MONDO:0015246	GARD:19874	MONDO:equivalentTo	Orphanet:117573	syndromic anorectal malformation
MONDO:0015247	GARD:10009	MONDO:equivalentTo	Orphanet:1183	opsoclonus-myoclonus syndrome
MONDO:0015248	GARD:2287	MONDO:equivalentTo	Orphanet:1184	ataxia-photosensitivity-short stature syndrome
MONDO:0015249	GARD:3685	MONDO:equivalentTo	Orphanet:1205	mitral atresia disorder
MONDO:0015250	GARD:4942	MONDO:equivalentTo	Orphanet:1217	spinal atrophy-ophthalmoplegia-pyramidal syndrome
MONDO:0015252	GARD:3482	MONDO:equivalentTo	Orphanet:1236	severe microbrachycephaly-intellectual disability-athetoid cerebral palsy syndrome
MONDO:0015253	GARD:6274	MONDO:equivalentTo	Orphanet:124	Diamond-Blackfan anemia
MONDO:0015254	GARD:9687	MONDO:equivalentTo	Orphanet:1247	schistosomiasis
MONDO:0015259	GARD:5036	MONDO:equivalentTo	Orphanet:1277	brachydactyly-mesomelia-intellectual disability-heart defects syndrome
MONDO:0015260	GARD:942	MONDO:equivalentTo	Orphanet:128	diphyllobothriasis
MONDO:0015261	GARD:4536	MONDO:equivalentTo	Orphanet:129	pseudopelade of Brocq
MONDO:0015262	GARD:10903	MONDO:equivalentTo	Orphanet:1293	brachyolmia
MONDO:0015263	GARD:1030	MONDO:equivalentTo	Orphanet:130	Brugada syndrome
MONDO:0015264	GARD:1620	MONDO:equivalentTo	Orphanet:1302	cryptogenic organizing pneumonia
MONDO:0015265	GARD:5961	MONDO:equivalentTo	Orphanet:1303	bronchiolitis obliterans syndrome
MONDO:0015267	GARD:8407	MONDO:equivalentTo	Orphanet:1305	Feingold syndrome
MONDO:0015268	GARD:232	MONDO:equivalentTo	Orphanet:1309	medullary sponge kidney
MONDO:0015269	GARD:5070	MONDO:equivalentTo	Orphanet:1314	symmetrical thalamic calcifications
MONDO:0015270	GARD:7482	MONDO:equivalentTo	Orphanet:132	butyrylcholinesterase deficiency
MONDO:0015271	GARD:1063	MONDO:equivalentTo	Orphanet:1320	idiopathic camptocormia
MONDO:0015272	GARD:1069	MONDO:equivalentTo	Orphanet:1325	camptodactyly-taurinuria syndrome
MONDO:0015273	GARD:1454	MONDO:equivalentTo	Orphanet:1329	complete atrioventricular canal
MONDO:0015274	GARD:867	MONDO:equivalentTo	Orphanet:133	chronic beryllium disease
MONDO:0015275	GARD:4229	MONDO:equivalentTo	Orphanet:1330	partial atrioventricular canal
MONDO:0015277	GARD:7004	MONDO:equivalentTo	Orphanet:1332	medullary thyroid gland carcinoma
MONDO:0015278	GARD:4206	MONDO:equivalentTo	Orphanet:1333	familial pancreatic carcinoma
MONDO:0015279	GARD:1077	MONDO:equivalentTo	Orphanet:1334	chronic mucocutaneous candidiasis
MONDO:0015280	GARD:9146	MONDO:equivalentTo	Orphanet:1340	cardiofaciocutaneous syndrome
MONDO:0015281	GARD:16564	MONDO:equivalentTo	Orphanet:1344	atrial standstill
MONDO:0015282	GARD:1102	MONDO:equivalentTo	Orphanet:1345	cardiomyopathy-cataract-hip spine disease syndrome
